% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
716 +3.630875563e+00 +3.630875563e+00 -1.180091244e+02 -1.180091244e+02 +4.7350e+00 +1.2250e+00 +4.7346e+00 +3.8966e+00 +2.6165e+00 +3.1775e+00 -1.8026e+00 -2.6180e+00 -1.0313e+00 -1.7134e+00 +4.2567e-01 +1.9074e+00 +4.0614e+00 +1.5112e+00 -5.1250e+00 -1.2804e+00 +4.8690e+00 +4.9364e+00 +1.6333e-01 -9.9732e-01
755 +2.461904332e+00 +2.461904332e+00 -1.191780957e+02 -1.191780957e+02 +4.7429e+00 +1.1939e+00 +4.7506e+00 +3.8862e+00 +2.5879e+00 +3.1735e+00 -1.7712e+00 -2.6058e+00 -1.0194e+00 -1.7448e+00 +4.1433e-01 +1.8833e+00 +4.0730e+00 +1.5365e+00 -5.1180e+00 -1.2992e+00 +4.8567e+00 +4.9263e+00 +1.5700e-01 -9.8344e-01
% function evaluation | noise-free fitness - Fopt (1.341000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.937793711e+01 +1.937793711e+01 +3.278793711e+01 +3.278793711e+01 +3.9857e+00 +1.0181e+00 -1.9821e+00 -5.6233e-01 -3.4791e+00 +8.1818e-01 -3.0462e+00 +2.1404e+00 -3.2219e+00 +4.3185e-01 +1.3115e-01 +3.8392e-01 -9.9107e-01 +1.8552e+00 +2.5030e-01 +3.5024e+00 +9.4459e-01 +4.2466e+00 +2.9066e+00 +1.1913e+00
88 +1.524775993e+01 +1.524775993e+01 +2.865775993e+01 +2.865775993e+01 -4.4557e+00 +1.4451e+00 +1.9134e-01 -3.8582e+00 -3.9697e+00 +6.2552e-01 +3.3815e+00 -1.2499e+00 -6.0705e+00 +4.8170e+00 -4.0069e+00 -3.2820e-01 +5.2852e+00 +1.4055e+00 +1.7267e+00 -2.2448e+00 +1.2850e+00 +5.3546e+00 +2.7004e+00 +1.6782e+00
204 +8.564546876e+00 +8.564546876e+00 +2.197454688e+01 +2.197454688e+01 -1.8061e-01 +4.6160e+00 +1.5411e+00 -4.3160e+00 -4.4981e+00 +4.2299e+00 +4.4141e+00 -4.4569e+00 -2.9512e+00 +5.2208e+00 -5.6057e+00 +2.1950e+00 +1.6340e+00 +2.6507e+00 +4.7867e+00 -1.2447e+00 +4.3076e-01 +6.0948e+00 +5.3607e+00 +1.3661e+00
365 +5.726227855e+00 +5.726227855e+00 +1.913622785e+01 +1.913622785e+01 +4.9221e-03 +4.9559e+00 +1.1772e+00 -4.5969e+00 -4.7335e+00 +4.3053e+00 +4.2235e+00 -4.3730e+00 -3.0227e+00 +5.1966e+00 -5.2397e+00 +2.6528e+00 +2.2233e+00 +2.9920e+00 +5.1596e+00 -1.4297e+00 +1.7661e-01 +5.2556e+00 +5.3519e+00 +1.4528e+00
860 +3.749161472e+00 +3.749161472e+00 +1.715916147e+01 +1.715916147e+01 -3.6569e-02 +4.9120e+00 +9.9811e-01 -4.6132e+00 -4.7144e+00 +4.4002e+00 +4.1552e+00 -4.3363e+00 -3.2090e+00 +5.2164e+00 -5.2028e+00 +2.6794e+00 +2.2196e+00 +3.1161e+00 +5.1957e+00 -1.2721e+00 +1.8548e-01 +5.2483e+00 +5.2759e+00 +1.4982e+00
1005 +2.471053686e+00 +2.471053686e+00 +1.588105369e+01 +1.588105369e+01 -3.5968e-02 +4.9249e+00 +9.9994e-01 -4.6118e+00 -4.7202e+00 +4.4005e+00 +4.1669e+00 -4.3382e+00 -3.2099e+00 +5.2134e+00 -5.2021e+00 +2.6856e+00 +2.2156e+00 +3.1138e+00 +5.2021e+00 -1.2787e+00 +1.7975e-01 +5.2414e+00 +5.2795e+00 +1.5002e+00
% function evaluation | noise-free fitness - Fopt (-2.363000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.510092523e+01 +1.510092523e+01 -8.529074766e+00 -8.529074766e+00 +2.1976e-01 +2.7861e+00 -7.6706e-01 +2.3077e+00 +6.0867e-01 +4.6590e+00 +9.5394e-01 +2.2315e+00 +2.9862e+00 +8.9904e-01 -3.2429e+00 -5.6473e-01 +3.6887e+00 -4.0250e+00 +4.5636e+00 +1.7350e+00 -1.6310e+00 -4.9447e+00 -4.8742e-01 -4.4202e+00
213 +9.731637493e+00 +9.731637493e+00 -1.389836251e+01 -1.389836251e+01 +5.3729e+00 +4.2737e+00 +4.5397e+00 +5.0252e+00 -4.5811e+00 -2.1526e+00 +4.0723e+00 -3.6704e-01 -1.1206e+00 +6.5579e+00 -2.6966e+00 -3.9892e+00 +3.2919e+00 -9.9121e-01 -3.0053e+00 -3.3048e+00 -2.3388e+00 +3.4468e+00 +3.4246e-01 -4.5194e+00
258 +4.686746107e+00 +4.686746107e+00 -1.894325389e+01 -1.894325389e+01 +4.6311e+00 +5.0346e+00 +5.2617e+00 +4.7091e+00 -5.3649e+00 -9.5729e-01 +3.0120e+00 +2.1883e-01 -2.3328e+00 +5.9006e+00 -9.8208e-01 -4.0405e+00 +3.9923e+00 -1.6775e+00 -3.3863e+00 -2.9512e+00 -1.1433e+00 +3.4422e+00 -8.7824e-01 -4.7945e+00
823 +3.718379232e+00 +3.718379232e+00 -1.991162077e+01 -1.991162077e+01 +4.6359e+00 +5.0376e+00 +5.2611e+00 +4.7056e+00 -5.3701e+00 -9.5423e-01 +3.0177e+00 +2.1401e-01 -2.3313e+00 +5.8981e+00 -9.8751e-01 -4.0389e+00 +3.9964e+00 -1.6770e+00 -3.3827e+00 -2.9521e+00 -1.1440e+00 +3.4470e+00 -8.7786e-01 -4.7933e+00
1105 +2.438567396e+00 +2.438567396e+00 -2.119143260e+01 -2.119143260e+01 +4.6310e+00 +5.0482e+00 +5.2510e+00 +4.7063e+00 -5.3791e+00 -9.5387e-01 +3.0315e+00 +2.2101e-01 -2.3156e+00 +5.8909e+00 -9.8886e-01 -4.0354e+00 +3.9974e+00 -1.6728e+00 -3.3830e+00 -2.9481e+00 -1.1496e+00 +3.4358e+00 -8.7584e-01 -4.8000e+00
% function evaluation | noise-free fitness - Fopt (-6.075000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.895546362e+01 +1.895546362e+01 -4.179453638e+01 -4.179453638e+01 +2.9208e+00 -1.7029e+00 +3.1430e+00 -4.5229e+00 +1.0724e+00 -4.9958e+00 +4.4688e+00 -1.4093e+00 -3.2076e+00 -3.9522e+00 -6.8612e-01 -1.1436e-01 -3.2134e+00 +2.2005e+00 -4.8163e+00 +1.5015e+00 +2.9421e+00 -2.5086e+00 -3.5224e+00 -4.3546e+00
102 +1.245786563e+01 +1.245786563e+01 -4.829213437e+01 -4.829213437e+01 +3.9063e+00 +1.8903e+00 -4.1896e+00 -4.3703e+00 +1.7492e+00 -6.9846e+00 +4.1783e+00 +2.9554e+00 -5.4664e+00 -1.9587e+00 +2.5671e+00 +3.7520e+00 -1.0215e+00 -5.4423e+00 -4.7538e+00 +2.4104e+00 +3.4976e+00 -1.6581e+00 +3.1174e+00 +3.5580e+00
230 +9.926500251e+00 +9.926500251e+00 -5.082349975e+01 -5.082349975e+01 +3.4219e+00 +5.3459e-01 -5.5852e+00 -1.8193e+00 +2.8096e+00 -5.2380e+00 +3.6729e+00 +1.5581e+00 -5.1149e+00 +2.6843e-01 +2.3614e+00 +4.7220e+00 +3.1124e-01 -6.0663e+00 -4.0901e+00 -9.7540e-02 +1.8049e+00 -1.2897e+00 +5.0616e+00 +3.2852e+00
586 +6.097906008e+00 +6.097906008e+00 -5.465209399e+01 -5.465209399e+01 +2.7674e+00 +1.9695e+00 -5.8087e+00 -1.5989e+00 +1.0038e+00 -4.6004e+00 +3.6429e+00 +1.4769e+00 -2.6903e+00 +6.0926e-01 +2.0086e+00 +4.6901e+00 +1.4195e+00 -4.5154e+00 -3.1495e+00 +2.3682e+00 +2.0799e-01 -1.7648e+00 +4.2813e+00 +4.5318e+00
827 +3.822581501e+00 +3.822581501e+00 -5.692741850e+01 -5.692741850e+01 +2.7226e+00 +1.9787e+00 -5.8349e+00 -1.6049e+00 +1.0234e+00 -4.5858e+00 +3.6365e+00 +1.4465e+00 -2.6887e+00 +5.7758e-01 +2.0111e+00 +4.6870e+00 +1.3997e+00 -4.4992e+00 -3.1127e+00 +2.3689e+00 +2.0461e-01 -1.7725e+00 +4.3034e+00 +4.5143e+00
1069 +2.420058898e+00 +2.420058898e+00 -5.832994110e+01 -5.832994110e+01 +2.7084e+00 +1.9791e+00 -5.8341e+00 -1.6076e+00 +1.0256e+00 -4.5918e+00 +3.6367e+00 +1.4382e+00 -2.6871e+00 +5.8015e-01 +2.0062e+00 +4.6873e+00 +1.3973e+00 -4.4884e+00 -3.1095e+00 +2.3750e+00 +2.0857e-01 -1.7771e+00 +4.3037e+00 +4.5242e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.604026880e+01 +1.604026880e+01 -9.839597312e+02 -9.839597312e+02 -1.7752e+00 +3.6545e+00 -1.4732e-01 +4.1250e+00 +5.8003e-01 -5.0983e-01 -2.3927e+00 +4.9323e+00 +2.1080e+00 -1.7259e+00 +3.5178e+00 -2.7232e+00 -4.8496e+00 +2.4752e+00 +2.6866e+00 -4.2608e+00 +1.3369e+00 +2.1271e+00 +7.9708e-01 -7.8681e-01
61 +1.390263996e+01 +1.390263996e+01 -9.860973600e+02 -9.860973600e+02 -2.4426e+00 -1.4901e+00 -3.1319e+00 +1.8916e+00 -4.6224e+00 -3.9168e+00 -4.4180e+00 +1.0262e+00 -1.7227e+00 +4.7504e+00 +6.7640e+00 +4.2060e+00 -5.1547e+00 -4.1037e+00 +1.4562e+00 -2.4456e+00 +1.2907e+00 +3.1592e+00 +4.6969e+00 +4.4350e+00
180 +8.036710847e+00 +8.036710847e+00 -9.919632892e+02 -9.919632892e+02 -5.5402e+00 -1.8899e+00 +4.1843e-01 +3.3421e+00 -2.5399e+00 -6.1885e+00 +6.5810e-01 -4.8475e+00 -5.2820e+00 -2.8004e+00 +1.8750e+00 +4.1544e+00 -3.6149e-01 -6.2394e+00 -3.2100e-01 -2.9053e+00 -2.7099e-01 -1.8715e+00 +5.4975e-01 +1.0792e+00
891 +5.895212155e+00 +5.895212155e+00 -9.941047878e+02 -9.941047878e+02 -6.1476e+00 -1.5081e+00 +7.1387e-01 +3.4629e+00 -2.4430e+00 -5.4256e+00 +8.2059e-01 -4.5935e+00 -5.5881e+00 -2.4403e+00 +1.7025e+00 +4.8585e+00 -1.1737e+00 -6.0145e+00 -6.6295e-01 -2.9670e+00 -4.5896e-02 -1.6589e+00 +7.1127e-01 -2.2059e-01
