avg     	gen	max     	min     	std    	time   
-2247.53	19 	-2219.9 	-4963.11	124.828	182.309
-2235.04	20 	-2219.9 	-2455.87	20.294 	190.871
-2231.89	21 	-2217.35	-2690.23	30.417 	199.224
-2229.07	22 	-2212.11	-2939.01	34.6018	207.685
-2224.96	23 	-2210.6 	-2343.64	11.6118	216.207
-2221.95	24 	-2208.43	-2299.06	8.57261	224.872
-2220.04	25 	-2205.39	-2365.44	13.4564	233.333
-2218.48	26 	-2202.49	-2562.94	25.9291	241.832
-2214.19	27 	-2200.97	-2504.86	16.5129	250.133
-2214.79	28 	-2197.27	-3208.37	50.5714	258.689
-2208.31	29 	-2195.78	-2399.7 	16.6299	266.911
-2205.05	30 	-2194.22	-2273.46	9.20753	275.571
-2203.01	31 	-2194.22	-2378.5 	13.6579	283.984
-2200.59	32 	-2193.85	-2283.68	9.512  	292.437
-2199.04	33 	-2192.33	-2301.49	10.8191	300.863
-2199.96	34 	-2191.51	-3071.19	46.5715	309.283
-2197.27	35 	-2191.51	-2422.6 	15.6129	317.884
-2195.15	36 	-2190.81	-2422.57	12.9799	326.328
-2197.15	37 	-2190.11	-2484.08	22.3381	334.719
-2194.75	38 	-2188.59	-2320.99	12.4691	343.403
-2194.35	39 	-2188.59	-2382.62	15.6427	352.18 
-2193.75	40 	-2188.59	-2500.33	17.7527	360.36 
-2194.21	41 	-2188.59	-2339.98	16.5871	368.639
-2192.22	42 	-2187.06	-2383.73	14.579 	377.176
-2192.7 	43 	-2187.06	-2513.69	22.3732	385.606
-2191.21	44 	-2187.06	-2401.46	15.7936	394.186
-2194.17	45 	-2187.06	-2920.94	40.8277	402.686
-2190.98	46 	-2187.06	-2413.62	15.5402	411.242
-2190.14	47 	-2187.06	-2378.25	13.5707	419.85 
-2190.04	48 	-2186.37	-2354.37	13.5025	428.298
-2189.39	49 	-2186.35	-2319.97	10.1608	436.907
-2189.4 	50 	-2184.85	-2488.13	18.1257	445.082
-2192.85	51 	-2184.85	-2535.59	29.7199	453.804
-2189.59	52 	-2184.15	-2554.39	19.4192	461.916
-2188.2 	53 	-2184.14	-2290.83	9.32601	470.558
-2190.83	54 	-2183.44	-2666.67	33.6839	478.979
-2187.4 	55 	-2183.44	-2474.36	17.4348	487.232
-2190.93	56 	-2183.44	-2795.65	42.8009	495.486
-2187.33	57 	-2182.74	-2360.79	16.2517	504.009
-2187.8 	58 	-2182.74	-2499.09	24.1082	512.903
-2188.38	59 	-2182.74	-2473.77	25.7722	521.293
-2186.36	60 	-2182.74	-2590.02	21.0602	529.781
-2185   	61 	-2182.74	-2289.74	8.14123	538.474
-2185.64	62 	-2182.74	-2318.79	13.2883	546.765
-2188.99	63 	-2182.74	-3241.27	51.9321	555.279
-2188.61	64 	-2182.74	-3299.41	54.7831	563.781
-2187.9 	65 	-2182.74	-3366.6 	57.088 	572.271
