% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
131 +9.289386403e+02 +9.289386403e+02 +9.636786403e+02 +9.636786403e+02 -2.9656e+00 -2.1772e+00 +6.6338e+00 +6.5511e+00 +2.8461e-01 -5.8076e+00 -2.7812e+00 +7.0767e+00 +3.8970e+00 +8.7593e+00 +2.9549e+00 +5.6254e-01 -4.7218e+00 -3.0236e-01 +5.4870e-01 +2.6906e-01 +1.5440e+00 -3.6317e+00 -1.2169e+01 +8.9546e+00
273 +5.706246643e+02 +5.706246643e+02 +6.053646643e+02 +6.053646643e+02 -1.8970e+00 -2.9566e+00 +5.1963e+00 +7.1807e+00 -5.6644e-03 -3.7783e+00 -1.4910e+00 +4.9371e+00 +1.1930e+00 +6.4103e+00 +1.2544e+00 -6.6053e-01 -2.3230e+00 -6.8913e-01 -4.8099e+00 -1.0395e+00 +4.4086e-01 +3.9541e-01 -7.7870e+00 +1.5614e+00
381 +3.622934486e+02 +3.622934486e+02 +3.970334486e+02 +3.970334486e+02 -1.5672e+00 -2.0153e+00 +3.4976e+00 +3.4695e+00 +1.8116e+00 -4.7667e+00 +1.2432e+00 +5.1992e+00 +2.4320e+00 +3.7801e+00 -5.9167e-01 -4.2175e-01 -2.6436e+00 -1.1935e+00 -4.3778e+00 -1.3641e+00 +2.6578e+00 -1.5827e+00 -8.2314e+00 +2.1530e+00
814 +2.495512054e+02 +2.495512054e+02 +2.842912054e+02 +2.842912054e+02 -2.1863e+00 -1.4337e+00 +3.8704e+00 +3.6482e+00 +1.8558e+00 -4.6747e+00 +2.1752e+00 +5.1636e+00 +1.7974e+00 +3.7746e+00 -5.3006e-01 +3.4810e-01 -2.4136e+00 -8.1992e-01 -4.0875e+00 -1.2524e+00 +2.4718e+00 -1.4670e+00 -7.8500e+00 +2.4798e+00
% function evaluation | noise-free fitness - Fopt (8.828000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.597721758e+03 +1.597721758e+03 +1.686001758e+03 +1.686001758e+03 +1.2225e+00 -5.5184e-01 +3.2435e+00 +4.4298e+00 -1.7025e+00 -3.1569e+00 -2.6686e+00 -7.8443e-01 +1.8222e+00 -1.2003e+00 -3.2165e+00 -1.5376e+00 +1.2248e+00 +2.0768e+00 +4.6326e+00 -1.0938e+00 +4.2814e+00 +2.6729e+00 -2.1706e+00 -1.7364e+00
35 +1.341595624e+03 +1.341595624e+03 +1.429875624e+03 +1.429875624e+03 +4.1974e+00 +1.2563e+00 +2.5838e+00 +4.5173e+00 +2.7606e+00 -1.9164e+00 +9.7759e-02 -5.5439e-02 -2.1702e+00 -2.4684e+00 -6.1329e+00 -2.9442e+00 -2.5123e+00 +2.4573e+00 +9.0211e+00 +1.3926e-01 +8.6392e-01 -1.2791e+00 +5.9651e+00 -2.9638e+00
160 +9.366417551e+02 +9.366417551e+02 +1.024921755e+03 +1.024921755e+03 +2.3092e+00 +2.8772e+00 +1.8910e+00 +3.5774e+00 +2.2090e+00 -5.1995e+00 -2.2344e+00 -2.1919e+00 +1.1830e+00 -1.8602e+00 -4.0037e+00 -1.0621e+00 +1.6066e+00 -2.2496e+00 +7.4276e+00 +2.0043e+00 +3.4218e+00 +8.8423e-01 +3.6352e+00 +1.4400e+00
193 +6.020440459e+02 +6.020440459e+02 +6.903240459e+02 +6.903240459e+02 -4.1709e-01 +8.7558e+00 -2.2751e+00 +6.4115e+00 -1.0713e+00 -4.0088e+00 -2.0948e+00 -6.2766e-01 -1.3364e+00 -8.1466e-02 -1.9935e+00 +1.9200e+00 -1.0558e+00 +5.4693e-01 +8.5976e+00 -2.5000e+00 +3.1264e-01 +1.7138e+00 +3.3314e+00 -1.7837e+00
597 +3.555493532e+02 +3.555493532e+02 +4.438293532e+02 +4.438293532e+02 -3.2250e-01 +7.4927e+00 -2.1561e-02 +4.0272e+00 -3.3606e+00 -3.6754e+00 -3.8062e+00 +1.1987e+00 -1.8601e+00 -2.2470e+00 -1.4173e+00 +7.7084e-01 +1.0416e-01 -3.9473e+00 +6.2156e+00 -1.0779e+00 +2.2047e+00 +6.4889e-01 +3.0932e+00 -2.1371e+00
% function evaluation | noise-free fitness - Fopt (1.895800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.838335172e+03 +1.838335172e+03 +2.027915172e+03 +2.027915172e+03 +4.6143e+00 -3.9767e+00 -4.5179e+00 +2.7960e+00 +9.9355e-01 +4.1494e+00 +4.8046e+00 +1.1884e+00 -9.3073e-01 +5.1821e-01 -1.8399e+00 +4.4039e+00 +3.4529e+00 +3.5062e+00 -3.8046e-01 +4.8445e+00 +2.6988e+00 +3.9274e+00 -4.0404e+00 +2.7444e+00
42 +1.248872863e+03 +1.248872863e+03 +1.438452863e+03 +1.438452863e+03 +4.7851e+00 +2.6608e-01 -4.3723e+00 +3.5336e+00 -6.9306e-01 +5.0936e+00 +3.8377e+00 -4.5408e-01 +9.9769e-01 -1.5732e+00 -2.7084e+00 -1.1880e+00 +1.0364e+00 +7.9568e+00 -1.5102e+00 -3.4647e-01 +2.2222e+00 +2.4786e+00 +8.9733e-01 +3.9049e+00
122 +9.276231223e+02 +9.276231223e+02 +1.117203122e+03 +1.117203122e+03 +2.2775e+00 -1.9398e-02 -7.9831e-01 +1.3166e+00 -1.0482e+00 +5.1289e+00 +1.5406e+00 -6.0480e+00 -2.8877e+00 -1.2432e+00 +7.7186e-01 -7.5911e+00 +1.3068e+00 +7.7739e+00 -5.1977e+00 +2.1376e+00 -8.1460e+00 +1.6817e+00 +4.8448e+00 +4.6120e+00
163 +5.827902518e+02 +5.827902518e+02 +7.723702518e+02 +7.723702518e+02 +1.5900e+00 -2.1843e-02 -5.6172e+00 +7.8987e-01 +1.0822e+00 +1.0267e+00 +3.4643e+00 -2.2793e+00 -4.0286e+00 +7.8714e-01 +3.0791e-01 -4.0938e+00 +1.0421e+00 +6.3291e+00 -4.9600e+00 -4.8978e+00 -5.1193e+00 -1.1250e+00 +4.9658e+00 +3.4746e+00
271 +3.920510586e+02 +3.920510586e+02 +5.816310586e+02 +5.816310586e+02 -2.6762e+00 +1.3599e+00 -1.8602e-01 +2.3159e+00 -3.9567e+00 +1.9308e+00 -1.8070e-01 -4.5964e+00 -3.8738e+00 +1.3431e+00 +1.8694e+00 -9.6178e-01 -1.6431e+00 +3.3294e+00 -5.4067e+00 -4.8344e+00 -4.2534e+00 +3.0377e+00 +1.6478e+00 +3.2131e+00
649 +2.430704524e+02 +2.430704524e+02 +4.326504524e+02 +4.326504524e+02 -1.9132e+00 +1.1057e+00 -2.7590e-01 +2.5934e+00 -3.6961e+00 +1.9848e+00 +3.1945e-01 -2.4762e+00 -3.8355e+00 +8.2239e-01 +1.4408e+00 -5.2783e-01 -1.7045e+00 +3.4948e+00 -4.2728e+00 -3.9221e+00 -2.2767e+00 +2.7662e+00 +4.5758e-01 +3.0247e+00
% function evaluation | noise-free fitness - Fopt (-1.167600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.936631082e+03 +1.936631082e+03 +1.819871082e+03 +1.819871082e+03 +2.7509e+00 +5.4074e-01 +3.8026e+00 +3.0509e+00 +2.8312e+00 -4.9632e+00 +4.1266e+00 -1.5110e+00 -3.1994e+00 +2.2355e+00 -2.3229e+00 +2.5802e+00 -2.5864e-01 +4.8656e+00 +2.4288e+00 +2.7822e+00 -2.3898e+00 +5.4045e-01 +4.8374e+00 -4.1851e+00
41 +1.445662789e+03 +1.445662789e+03 +1.328902789e+03 +1.328902789e+03 +1.3944e+00 +6.1155e-02 +9.3130e+00 +2.6625e+00 -3.7118e+00 -3.6372e+00 +4.7770e+00 +4.1587e+00 -1.2517e+00 +1.0685e+00 -5.7836e+00 +2.5360e+00 +1.6128e+00 +4.4875e+00 -3.2717e+00 +3.1502e+00 +3.3152e+00 -1.2228e+00 +2.5266e+00 -2.4321e+00
124 +9.588523421e+02 +9.588523421e+02 +8.420923421e+02 +8.420923421e+02 +2.9585e+00 +2.8524e-01 +2.9498e+00 +7.0083e-01 -1.1373e+00 -6.5476e+00 +3.0122e+00 +3.6148e+00 -1.6084e+00 +1.2490e+00 -2.2757e+00 +5.5890e-01 +2.9844e+00 +3.0440e-01 -3.5118e+00 -1.0883e+00 +6.5598e+00 +2.5862e+00 +1.6336e+00 +5.9263e-01
172 +6.019119297e+02 +6.019119297e+02 +4.851519297e+02 +4.851519297e+02 +4.1058e+00 +7.5906e-01 +1.9732e+00 -3.5081e+00 -6.0426e-01 +7.2991e-01 +1.4171e+00 +6.7003e-01 -3.9407e+00 -2.4817e+00 -2.0306e+00 +3.9951e-01 +1.0190e+00 +2.8528e+00 +1.3130e-02 -7.2442e-01 +8.2929e+00 +1.4384e-01 +6.0435e-01 +4.4340e-01
299 +2.848603301e+02 +2.848603301e+02 +1.681003301e+02 +1.681003301e+02 -2.1323e+00 +1.3553e+00 +3.0205e+00 -2.0594e+00 +8.8933e-01 -3.6024e-01 -2.1629e+00 -6.2968e-01 -1.3172e+00 -8.6810e-03 -1.9976e+00 -5.0348e-01 +9.4535e-01 +8.2881e-01 -2.3762e+00 -1.4422e-01 +3.4650e+00 -2.6900e+00 +7.7400e-01 +5.2914e+00
565 +2.457561716e+02 +2.457561716e+02 +1.289961716e+02 +1.289961716e+02 -1.7806e+00 +1.0947e+00 +2.7212e+00 -2.4405e+00 +9.3015e-01 -1.9302e-01 -2.2465e+00 -6.5566e-01 -1.4952e+00 +2.1944e-01 -1.7147e+00 -4.4389e-01 +1.0044e+00 +9.6511e-01 -2.4349e+00 -1.5139e-01 +3.0251e+00 -2.7162e+00 +8.4710e-01 +5.4368e+00
% function evaluation | noise-free fitness - Fopt (1.130200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.417682686e+03 +2.417682686e+03 +2.530702686e+03 +2.530702686e+03 -4.0886e+00 +2.4901e+00 +5.3387e-01 -3.5655e+00 +4.8360e-01 -4.2265e+00 +4.4555e+00 -9.5645e-01 +4.9864e+00 -3.7061e+00 +3.8087e+00 -1.4957e+00 +2.9034e+00 +3.9945e+00 +4.5170e+00 +3.5476e+00 -4.1165e+00 -3.4179e-03 +3.7260e+00 +2.3703e+00
123 +1.384569524e+03 +1.384569524e+03 +1.497589524e+03 +1.497589524e+03 -9.1667e-01 -3.7113e+00 -2.7037e-01 +8.4366e-01 +1.1892e+01 -1.7199e+00 +5.6442e+00 +1.4200e+00 -7.0538e+00 +2.6671e+00 -9.4764e-01 -3.2531e+00 +4.2563e+00 -5.2024e+00 -4.5029e+00 +2.3129e+00 -9.0857e+00 -4.6186e+00 +1.4130e+00 +8.3570e+00
203 +9.596409543e+02 +9.596409543e+02 +1.072660954e+03 +1.072660954e+03 -1.1965e+00 -3.8396e-01 +1.8339e+00 -2.5122e+00 +1.3569e+01 -4.3404e-01 +2.8592e+00 +8.4329e-01 -9.5719e+00 +4.6858e+00 +3.9510e-01 -1.1555e+00 +3.7523e+00 -5.7946e+00 -2.4753e+00 +1.6068e+00 -6.4349e+00 -9.8796e-01 +1.5945e-01 +5.8509e+00
263 +5.860108478e+02 +5.860108478e+02 +6.990308478e+02 +6.990308478e+02 -3.1508e+00 -1.6264e+00 -4.2024e-01 -1.9344e+00 +1.0887e+01 -4.0582e+00 +2.8129e+00 -1.5982e+00 -8.4409e+00 +1.4919e+00 +2.9247e+00 -7.7383e-01 +1.8695e+00 -5.1518e+00 -3.4264e+00 +3.7187e+00 -5.2080e+00 -1.0312e+00 +1.8262e+00 +4.8474e+00
326 +3.867813584e+02 +3.867813584e+02 +4.998013584e+02 +4.998013584e+02 -2.1852e+00 -8.1611e-01 -3.2443e+00 -3.3668e+00 +7.8891e+00 -3.8492e+00 +3.1043e+00 -2.4007e+00 -5.8716e+00 +1.8634e+00 +2.8486e+00 +4.0441e+00 -1.5870e+00 -1.0718e+00 -7.1563e-01 +4.2482e+00 -5.3006e+00 +2.5653e+00 +8.9384e-01 +2.1766e+00
693 +2.467741762e+02 +2.467741762e+02 +3.597941762e+02 +3.597941762e+02 +1.1793e-01 -1.0471e+00 -2.7924e+00 -2.1132e+00 +7.1960e+00 -6.3777e+00 +2.9737e+00 -2.0186e+00 -2.6768e+00 +1.4266e-01 +4.2480e+00 +3.1327e+00 -7.9370e-01 +8.1881e-01 -2.6812e+00 +4.1909e+00 -3.1587e+00 +2.5890e+00 +2.8661e+00 +1.2116e+00
% function evaluation | noise-free fitness - Fopt (2.978000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.612704628e+03 +3.612704628e+03 +3.910504628e+03 +3.910504628e+03 -2.1545e+00 +5.6453e-01 -9.4061e-01 +2.6754e+00 +4.8328e+00 +2.2712e+00 +1.6613e+00 +2.9389e+00 -4.1432e+00 -1.5742e+00 +4.2002e+00 -2.1171e+00 +2.6385e+00 +3.0937e+00 -1.9305e+00 -1.8614e+00 +2.4435e+00 -4.6589e+00 -2.6126e+00 -3.7770e+00
81 +2.266890717e+03 +2.266890717e+03 +2.564690717e+03 +2.564690717e+03 +3.0860e+00 +6.3918e+00 -3.1421e+00 +8.2287e-01 +8.7329e-01 -4.8136e+00 +1.3062e+00 -5.9938e+00 -7.0160e-01 -1.5958e+01 +1.5651e+00 -9.3495e+00 -4.3686e-01 +2.0057e-02 +3.1416e+00 -1.0663e+01 +4.4475e+00 -6.4671e+00 -1.9508e-01 -1.7901e+00
109 +1.399382803e+03 +1.399382803e+03 +1.697182803e+03 +1.697182803e+03 +8.9145e-01 +7.5321e+00 -3.6569e+00 -3.6809e+00 -8.1309e+00 -1.8224e+00 -2.3557e-01 +1.3680e+00 +2.2573e+00 -9.4670e+00 +2.4329e+00 -5.6445e+00 -6.5764e-01 +1.9785e+00 +3.9652e+00 -1.0066e+01 +1.8141e+00 -5.0201e+00 +2.1527e+00 -6.8879e+00
249 +9.775327789e+02 +9.775327789e+02 +1.275332779e+03 +1.275332779e+03 -3.5976e+00 +5.2598e+00 -2.0105e+00 -8.0128e-01 -5.6407e+00 -2.5234e+00 -2.3752e+00 +4.7223e+00 -3.6635e+00 -6.2490e+00 +2.2372e+00 -2.8335e+00 -4.7197e-01 +7.8681e-01 +4.7976e+00 -7.1310e+00 +5.8705e-01 -3.2136e+00 +3.5241e+00 -4.0342e+00
270 +5.724507266e+02 +5.724507266e+02 +8.702507266e+02 +8.702507266e+02 -3.1423e+00 +2.7750e+00 -5.3484e+00 -2.9156e+00 -1.5895e+00 -2.2382e+00 -3.1097e+00 +2.4361e+00 +3.1134e-01 -8.8500e+00 +1.3489e+00 -2.2518e+00 +3.1154e+00 +1.9801e+00 +3.8543e+00 -7.2513e+00 +9.3809e-02 -4.2429e+00 +3.5209e+00 -3.2862e-01
329 +3.882131369e+02 +3.882131369e+02 +6.860131369e+02 +6.860131369e+02 -2.5050e+00 +4.1407e+00 -4.3328e+00 -2.6397e+00 -1.3672e+00 -4.7917e+00 -3.3226e+00 -9.1524e-01 +1.2673e+00 -4.9577e+00 +1.5331e+00 -2.5472e+00 +3.7336e+00 +2.6752e+00 +3.3716e+00 -2.5258e+00 -2.8072e+00 -2.3689e+00 +3.8165e+00 +2.2638e+00
873 +2.497818391e+02 +2.497818391e+02 +5.475818391e+02 +5.475818391e+02 -2.9546e+00 +1.7446e+00 -4.3817e+00 -4.7398e+00 -3.5572e-01 -4.0619e+00 -3.7504e+00 -1.6164e+00 +6.5584e-02 -6.4641e+00 +2.6084e+00 -2.8533e+00 +4.0670e+00 +3.0391e+00 +2.4222e+00 -1.0544e+00 -4.5512e+00 -2.8314e+00 +5.0194e+00 +9.9683e-02
