% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1321 +9.918729642e+00 +9.918729642e+00 +1.232287296e+02 +1.232287296e+02 +1.9965e+00 +3.2220e+00 +5.6538e-01 +6.1993e-01 +8.2372e-01 -7.7273e-01 -3.9747e-01 -1.5670e+00 +2.8697e+00 -7.2246e-01 -5.7475e-01 +2.8361e+00 -3.3703e+00 -1.2286e+00 -1.1720e+00 +3.5696e+00 +2.3109e+00 +2.2225e+00 -1.5598e+00 -3.7533e+00
1473 +5.864494570e+00 +5.864494570e+00 +1.191744946e+02 +1.191744946e+02 +2.0150e+00 +3.2116e+00 +5.7710e-01 +6.2286e-01 +8.3791e-01 -7.9267e-01 -4.1135e-01 -1.5919e+00 +2.8755e+00 -6.9723e-01 -5.6446e-01 +2.8064e+00 -3.3559e+00 -1.2125e+00 -1.1762e+00 +3.5676e+00 +2.3188e+00 +2.2067e+00 -1.5677e+00 -3.7545e+00
1550 +3.967066724e+00 +3.967066724e+00 +1.172770667e+02 +1.172770667e+02 +2.0127e+00 +3.2125e+00 +5.8305e-01 +6.1072e-01 +8.4576e-01 -7.8814e-01 -4.1193e-01 -1.5941e+00 +2.8805e+00 -6.9043e-01 -5.6718e-01 +2.8040e+00 -3.3638e+00 -1.2167e+00 -1.1852e+00 +3.5663e+00 +2.3185e+00 +2.2133e+00 -1.5669e+00 -3.7470e+00
1762 +2.382150492e+00 +2.382150492e+00 +1.156921505e+02 +1.156921505e+02 +2.0142e+00 +3.2072e+00 +5.8314e-01 +6.1261e-01 +8.4654e-01 -7.8652e-01 -4.1126e-01 -1.5918e+00 +2.8766e+00 -6.9322e-01 -5.6139e-01 +2.8102e+00 -3.3751e+00 -1.2193e+00 -1.1866e+00 +3.5591e+00 +2.3224e+00 +2.2133e+00 -1.5698e+00 -3.7371e+00
1840 +1.549114804e+00 +1.549114804e+00 +1.148591148e+02 +1.148591148e+02 +2.0146e+00 +3.2128e+00 +5.8279e-01 +6.1371e-01 +8.4531e-01 -7.8677e-01 -4.0992e-01 -1.5868e+00 +2.8775e+00 -6.9410e-01 -5.5816e-01 +2.8133e+00 -3.3743e+00 -1.2190e+00 -1.1883e+00 +3.5577e+00 +2.3214e+00 +2.2149e+00 -1.5699e+00 -3.7353e+00
1957 +9.645519493e-01 +9.645519493e-01 +1.142745519e+02 +1.142745519e+02 +2.0151e+00 +3.2132e+00 +5.8273e-01 +6.1553e-01 +8.4896e-01 -7.8496e-01 -4.0642e-01 -1.5877e+00 +2.8777e+00 -6.9143e-01 -5.5726e-01 +2.8148e+00 -3.3731e+00 -1.2212e+00 -1.1916e+00 +3.5569e+00 +2.3244e+00 +2.2154e+00 -1.5700e+00 -3.7363e+00
2149 +6.227612472e-01 +6.227612472e-01 +1.139327612e+02 +1.139327612e+02 +2.0158e+00 +3.2134e+00 +5.8448e-01 +6.1547e-01 +8.4939e-01 -7.8463e-01 -4.0537e-01 -1.5857e+00 +2.8771e+00 -6.9242e-01 -5.5746e-01 +2.8166e+00 -3.3732e+00 -1.2216e+00 -1.1925e+00 +3.5562e+00 +2.3246e+00 +2.2160e+00 -1.5691e+00 -3.7351e+00
2486 +3.977605478e-01 +3.977605478e-01 +1.137077605e+02 +1.137077605e+02 +2.0156e+00 +3.2135e+00 +5.8424e-01 +6.1624e-01 +8.4952e-01 -7.8420e-01 -4.0529e-01 -1.5855e+00 +2.8769e+00 -6.9277e-01 -5.5747e-01 +2.8165e+00 -3.3731e+00 -1.2217e+00 -1.1934e+00 +3.5557e+00 +2.3237e+00 +2.2164e+00 -1.5689e+00 -3.7347e+00
% function evaluation | noise-free fitness - Fopt (-2.879000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.887262841e+03 +3.887262841e+03 +3.858472841e+03 +3.858472841e+03 -1.9302e+00 -4.0987e+00 -4.2082e+00 -4.2503e+00 -1.6655e-01 -4.7519e+00 -3.7608e+00 +3.0269e+00 -4.7906e+00 +2.3675e+00 -1.5856e-01 -2.6400e+00 -4.1548e+00 -2.5190e+00 +2.6950e+00 +1.8126e+00 -5.4677e-01 +6.8762e-01 -2.1243e+00 -4.9951e+00
138 +2.482750047e+03 +2.482750047e+03 +2.453960047e+03 +2.453960047e+03 +3.5942e+00 +6.4257e+00 +1.1573e+00 -5.6864e+00 +7.5585e+00 -2.2122e-01 +3.2496e+00 +1.6944e-01 -2.1393e+00 -4.4889e+00 -8.8131e+00 -8.6852e-02 -4.1962e+00 +8.4768e-01 -8.2841e+00 -1.5770e+00 +4.0894e+00 -1.4151e+00 +1.4336e+00 -8.0833e+00
248 +1.571377797e+03 +1.571377797e+03 +1.542587797e+03 +1.542587797e+03 +2.8403e+00 -1.8077e+00 +4.2201e+00 +1.1353e-01 +2.5461e+00 +3.0148e+00 -1.5383e+00 -5.4502e-02 +3.6306e+00 -4.0612e+00 -2.5307e+00 -1.5524e+00 +2.5778e+00 +4.4063e-02 -3.5725e+00 +2.1464e-01 +9.7238e-01 -2.5145e+00 +3.6142e+00 -4.9616e+00
409 +8.869461384e+02 +8.869461384e+02 +8.581561384e+02 +8.581561384e+02 -5.1368e-01 +2.8377e-01 +1.4769e+00 -1.0449e-01 +2.9183e+00 +1.6819e+00 +8.7865e-02 -3.4719e+00 +5.0955e+00 -3.7471e+00 -4.4054e+00 +3.6151e+00 -2.4619e-01 -6.5509e-01 -1.7929e+00 -1.1147e+00 +1.5685e+00 -4.4142e+00 +6.2483e+00 -5.4238e+00
444 +5.989410706e+02 +5.989410706e+02 +5.701510706e+02 +5.701510706e+02 -1.2095e+00 +7.6135e-01 +7.9913e-01 +8.0029e-02 +3.5573e+00 +1.0144e+00 -8.8960e-02 -2.9722e+00 +4.0004e+00 -4.4895e+00 -4.3901e+00 +2.0147e+00 -1.6047e+00 -1.5076e+00 -2.0618e+00 -1.6311e+00 +1.7097e+00 -4.4592e+00 +5.3795e+00 -4.1634e+00
599 +3.663167071e+02 +3.663167071e+02 +3.375267071e+02 +3.375267071e+02 -5.6622e-01 +2.4980e+00 +8.0863e-01 -6.9261e-01 +3.6852e+00 -7.5334e-01 -2.4260e+00 -3.1977e+00 +3.3883e+00 -3.5266e+00 -3.9262e+00 +1.3610e+00 -2.0528e+00 -2.3284e+00 -2.3429e+00 -1.4837e+00 +3.0798e+00 -4.7029e+00 +5.5168e+00 -2.8229e+00
681 +2.510730908e+02 +2.510730908e+02 +2.222830908e+02 +2.222830908e+02 -2.8425e-01 +2.2718e+00 +1.3087e+00 -1.0593e-01 +3.1235e+00 -8.5007e-01 -1.9371e+00 -3.2644e+00 +2.4960e+00 -3.3244e+00 -3.5801e+00 +1.6964e+00 -1.7083e+00 -1.8064e+00 -2.3018e+00 -1.1552e+00 +2.8749e+00 -4.0982e+00 +5.4131e+00 -2.3180e+00
811 +1.524698410e+02 +1.524698410e+02 +1.236798410e+02 +1.236798410e+02 -4.9500e-01 +2.1599e+00 +1.3721e+00 -2.7383e-01 +3.2917e+00 -3.7659e-01 -1.6951e+00 -3.1206e+00 +3.0173e+00 -3.3440e+00 -3.6230e+00 +1.5308e+00 -1.7762e+00 -1.3710e+00 -2.2389e+00 -1.1652e+00 +2.7066e+00 -3.5355e+00 +5.2778e+00 -2.5326e+00
984 +9.929941667e+01 +9.929941667e+01 +7.050941667e+01 +7.050941667e+01 -5.5387e-01 +2.1310e+00 +1.3692e+00 -4.3568e-01 +3.2256e+00 -5.0293e-01 -1.5189e+00 -3.0875e+00 +3.3850e+00 -3.5809e+00 -3.6237e+00 +1.8577e+00 -2.0140e+00 -1.4857e+00 -2.2867e+00 -1.1432e+00 +2.9823e+00 -3.3097e+00 +5.5460e+00 -2.5176e+00
1238 +6.301107159e+01 +6.301107159e+01 +3.422107159e+01 +3.422107159e+01 -6.1436e-01 +2.1617e+00 +1.4823e+00 -4.0309e-01 +3.2447e+00 -4.5906e-01 -1.5804e+00 -2.9921e+00 +3.3148e+00 -3.5089e+00 -3.5840e+00 +1.8077e+00 -1.9544e+00 -1.4823e+00 -2.2072e+00 -1.1629e+00 +2.9691e+00 -3.2666e+00 +5.5226e+00 -2.5645e+00
% function evaluation | noise-free fitness - Fopt (3.588000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.849479945e+03 +2.849479945e+03 +2.885359945e+03 +2.885359945e+03 -3.8217e+00 +2.3171e+00 +4.5079e+00 +1.1169e+00 +1.1295e-01 -4.9558e-01 -4.0575e+00 -2.5562e+00 -4.5163e+00 -1.6576e+00 -2.3262e+00 -1.5416e-01 -1.9508e-01 -3.9452e+00 +3.8725e+00 +2.6658e+00 -2.2473e+00 -1.7353e-01 -2.3923e+00 -4.2597e+00
91 +2.235780827e+03 +2.235780827e+03 +2.271660827e+03 +2.271660827e+03 +1.5017e+00 -2.0639e+00 +1.2465e+00 -1.8524e-02 +3.4863e+00 +1.0094e+00 +5.3196e-01 -3.7807e+00 -8.5355e+00 -7.5800e-01 +1.4250e+00 -3.8568e+00 -1.9321e+00 -3.1035e+00 -6.8283e-02 +4.6687e+00 -2.5861e+00 +2.4728e+00 -4.2503e+00 +2.6705e+00
201 +1.532864905e+03 +1.532864905e+03 +1.568744905e+03 +1.568744905e+03 +8.2181e-01 +1.2267e+00 +5.4760e-01 -7.0434e-01 -1.4223e+00 -1.6631e+00 +3.9587e+00 -1.3872e+00 -2.7866e+00 -3.1896e+00 +1.5729e+00 -6.1437e-01 -1.8643e+00 +3.9156e+00 +8.7749e-01 +6.4695e-01 +6.0745e+00 -1.7394e+00 -1.0774e+00 -3.0433e+00
273 +9.540632047e+02 +9.540632047e+02 +9.899432047e+02 +9.899432047e+02 -6.8068e-01 +8.7491e-01 +2.0096e+00 +1.3051e+00 -2.1078e+00 -1.4321e+00 +4.3514e+00 -7.8557e-01 -1.2105e+00 -3.5392e+00 +4.9339e-01 -3.5197e+00 -4.0816e+00 +1.7065e+00 -4.1050e-01 +1.9797e+00 +2.1527e+00 -6.6015e-01 -2.8246e-01 -6.2356e-03
360 +6.059932821e+02 +6.059932821e+02 +6.418732821e+02 +6.418732821e+02 -9.7902e-01 +2.4671e+00 +9.8162e-01 +1.0025e+00 -1.2158e+00 -3.5500e-01 +3.6563e+00 -2.2839e+00 -3.6751e+00 -2.8705e+00 +1.9818e+00 -3.1625e+00 -4.3052e+00 +1.5398e+00 -1.2337e+00 +1.8359e+00 +1.6327e+00 -1.6055e+00 -1.1310e+00 +2.5133e-01
457 +3.797724770e+02 +3.797724770e+02 +4.156524770e+02 +4.156524770e+02 -5.2033e-01 +2.1840e+00 +1.4821e+00 +2.0128e+00 -1.3992e+00 -6.4446e-02 +3.2050e+00 -1.8071e+00 -4.5272e+00 -2.8481e+00 +1.9311e+00 -3.4178e+00 -2.9287e+00 +1.6894e+00 -1.5236e+00 +1.5515e+00 +4.3711e+00 -1.0238e+00 -2.2991e+00 +1.2270e+00
472 +2.435172141e+02 +2.435172141e+02 +2.793972141e+02 +2.793972141e+02 -6.8624e-01 +2.2638e+00 +1.5473e+00 +1.7714e+00 -1.3432e+00 -6.0671e-01 +3.1288e+00 -1.6817e+00 -3.9222e+00 -3.1738e+00 +1.8222e+00 -3.1659e+00 -2.9928e+00 +2.3181e+00 -1.7755e+00 +1.8598e+00 +3.7553e+00 -1.1858e+00 -2.1574e+00 +1.1828e+00
617 +1.468798678e+02 +1.468798678e+02 +1.827598678e+02 +1.827598678e+02 -5.7687e-01 +2.0083e+00 +1.4385e+00 +1.5489e+00 -9.0949e-01 -3.1864e-01 +2.4244e+00 -1.5736e+00 -3.6114e+00 -3.1997e+00 +1.6859e+00 -3.3640e+00 -3.2824e+00 +1.9888e+00 -1.9849e+00 +1.5194e+00 +3.3762e+00 -1.4300e+00 -2.1242e+00 +9.1310e-01
730 +9.580378206e+01 +9.580378206e+01 +1.316837821e+02 +1.316837821e+02 -5.8722e-01 +1.8275e+00 +1.3979e+00 +1.4423e+00 -8.7328e-01 -3.6863e-01 +2.4590e+00 -1.4791e+00 -3.4841e+00 -3.3253e+00 +1.6719e+00 -3.4511e+00 -3.2659e+00 +2.1857e+00 -1.9002e+00 +1.9404e+00 +3.3868e+00 -7.9511e-01 -2.2039e+00 +8.4808e-01
765 +6.225492533e+01 +6.225492533e+01 +9.813492533e+01 +9.813492533e+01 -5.6400e-01 +1.7339e+00 +1.6159e+00 +1.4493e+00 -6.3990e-01 -4.7362e-01 +2.3836e+00 -1.5015e+00 -3.4877e+00 -3.1834e+00 +1.6874e+00 -3.3866e+00 -3.0760e+00 +2.1963e+00 -1.9210e+00 +1.5907e+00 +3.5433e+00 -6.7286e-01 -2.2779e+00 +8.5220e-01
857 +3.873193588e+01 +3.873193588e+01 +7.461193588e+01 +7.461193588e+01 -6.1884e-01 +1.6447e+00 +1.6840e+00 +1.4945e+00 -7.2570e-01 -4.5048e-01 +2.4290e+00 -1.4456e+00 -3.5220e+00 -3.2989e+00 +1.5426e+00 -3.2548e+00 -3.0174e+00 +2.0635e+00 -1.9751e+00 +1.7427e+00 +3.4395e+00 -7.3888e-01 -2.3245e+00 +8.2596e-01
973 +2.366875738e+01 +2.366875738e+01 +5.954875738e+01 +5.954875738e+01 -5.9126e-01 +1.6371e+00 +1.6494e+00 +1.4644e+00 -6.8757e-01 -3.5373e-01 +2.4876e+00 -1.4522e+00 -3.5868e+00 -3.2811e+00 +1.5783e+00 -3.3081e+00 -2.9872e+00 +2.1545e+00 -1.9750e+00 +1.7876e+00 +3.4701e+00 -7.2947e-01 -2.2705e+00 +8.4779e-01
1058 +1.583393428e+01 +1.583393428e+01 +5.171393428e+01 +5.171393428e+01 -5.8330e-01 +1.6396e+00 +1.5910e+00 +1.4971e+00 -7.2866e-01 -3.6913e-01 +2.5175e+00 -1.4594e+00 -3.5823e+00 -3.2704e+00 +1.6056e+00 -3.2975e+00 -2.9330e+00 +2.1621e+00 -1.9916e+00 +1.7883e+00 +3.4475e+00 -6.8891e-01 -2.2740e+00 +8.1059e-01
1204 +9.743217595e+00 +9.743217595e+00 +4.562321760e+01 +4.562321760e+01 -5.8309e-01 +1.6326e+00 +1.6026e+00 +1.5074e+00 -7.4208e-01 -3.9811e-01 +2.5177e+00 -1.4390e+00 -3.5602e+00 -3.2584e+00 +1.6075e+00 -3.2837e+00 -2.9606e+00 +2.1951e+00 -1.9999e+00 +1.7863e+00 +3.4827e+00 -7.3851e-01 -2.2880e+00 +8.4156e-01
1326 +5.882903170e+00 +5.882903170e+00 +4.176290317e+01 +4.176290317e+01 -5.8328e-01 +1.6327e+00 +1.6030e+00 +1.4913e+00 -7.6146e-01 -4.1013e-01 +2.5255e+00 -1.4607e+00 -3.5458e+00 -3.2569e+00 +1.6118e+00 -3.3045e+00 -2.9779e+00 +2.1958e+00 -2.0151e+00 +1.7635e+00 +3.4839e+00 -7.4486e-01 -2.2739e+00 +8.3501e-01
1461 +3.895583334e+00 +3.895583334e+00 +3.977558333e+01 +3.977558333e+01 -5.7836e-01 +1.6420e+00 +1.6004e+00 +1.4919e+00 -7.4958e-01 -4.0670e-01 +2.5263e+00 -1.4625e+00 -3.5535e+00 -3.2555e+00 +1.6127e+00 -3.3049e+00 -2.9802e+00 +2.1960e+00 -2.0039e+00 +1.7726e+00 +3.4695e+00 -7.4214e-01 -2.2794e+00 +8.2970e-01
1685 +2.475618006e+00 +2.475618006e+00 +3.835561801e+01 +3.835561801e+01 -5.7381e-01 +1.6421e+00 +1.5989e+00 +1.4943e+00 -7.5383e-01 -4.0877e-01 +2.5268e+00 -1.4623e+00 -3.5518e+00 -3.2539e+00 +1.6186e+00 -3.3079e+00 -2.9791e+00 +2.2025e+00 -1.9968e+00 +1.7755e+00 +3.4674e+00 -7.4630e-01 -2.2845e+00 +8.3037e-01
% function evaluation | noise-free fitness - Fopt (2.392000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.771170665e+03 +2.771170665e+03 +2.795090665e+03 +2.795090665e+03 +4.5558e+00 -2.9758e+00 +1.5560e-01 -1.5650e+00 -2.2146e+00 -2.1168e+00 +8.4078e-01 +4.1235e-01 -8.7815e-01 -1.9209e+00 -4.6776e+00 +6.1410e-02 -2.6089e-01 +1.5630e-01 -6.5541e-01 +4.4126e+00 +7.3479e-01 +4.1489e+00 -9.0636e-01 -1.7035e+00
103 +2.506852255e+03 +2.506852255e+03 +2.530772255e+03 +2.530772255e+03 +5.2384e+00 +1.5790e+00 -1.5817e+00 +2.5169e+00 -1.3782e+00 -1.2930e+00 +3.4486e-01 +4.8780e+00 +5.5893e+00 +1.5355e-01 -1.5734e-01 -7.6821e-01 -4.1159e+00 +3.1499e-01 +1.5224e+00 +6.5033e+00 -7.1523e-01 +2.0339e+00 +2.0616e+00 +6.5271e-01
202 +1.566287064e+03 +1.566287064e+03 +1.590207064e+03 +1.590207064e+03 +7.1256e-02 +3.1358e+00 -2.3670e+00 -2.9909e-01 -1.0539e+00 -1.8843e+00 +4.6569e+00 +3.9891e+00 +3.7494e+00 +1.7821e+00 -4.0454e-01 +1.5215e+00 +8.0179e-01 -1.7799e+00 +4.3255e+00 +2.7458e+00 +2.8886e-01 -3.9697e-01 +1.0251e+00 -3.5868e-01
323 +8.674498848e+02 +8.674498848e+02 +8.913698848e+02 +8.913698848e+02 +1.5054e-01 +2.5641e+00 -4.4866e+00 -8.9283e-01 +1.5121e+00 -2.3300e+00 +4.5770e-01 +3.4485e+00 +3.2892e+00 +2.0801e+00 -8.7264e-01 +6.5851e-01 +3.5414e-01 +1.5822e+00 -9.3358e-01 +4.2124e+00 +1.3576e+00 -3.2544e+00 -1.6966e+00 -3.0280e-01
423 +5.580050517e+02 +5.580050517e+02 +5.819250517e+02 +5.819250517e+02 +1.1446e-01 +2.9914e+00 -3.8525e+00 -1.7814e+00 +1.5762e+00 -1.2179e+00 +8.1359e-01 +2.0117e+00 +3.1629e+00 +8.7524e-01 -1.7126e+00 +2.5951e+00 -4.7612e-01 +1.1815e+00 +6.0936e-01 +3.6940e+00 +1.4119e+00 -2.6947e+00 -1.0648e+00 -1.4561e-01
508 +3.936171530e+02 +3.936171530e+02 +4.175371530e+02 +4.175371530e+02 +7.8433e-01 +2.5785e+00 -3.4781e+00 -2.5968e+00 +6.2854e-01 -1.7679e+00 +9.4860e-01 +1.4550e+00 +2.6095e+00 +7.5918e-01 -1.0075e+00 +2.0692e+00 -1.9565e-01 -1.2522e-01 -5.7709e-01 +3.2938e+00 +2.1697e+00 -3.5592e+00 -5.8059e-01 +5.4273e-01
631 +2.397705357e+02 +2.397705357e+02 +2.636905357e+02 +2.636905357e+02 +5.9631e-01 +1.9803e+00 -2.7418e+00 -2.6933e+00 +1.0376e+00 -1.7724e+00 +6.7275e-01 +1.6462e+00 +1.8300e+00 +3.1415e-01 -1.4820e+00 +3.0918e+00 -3.4681e-01 -2.2471e-01 -1.5402e+00 +2.6502e+00 +2.8141e+00 -3.8174e+00 -3.4414e-01 +8.8806e-01
699 +1.583459461e+02 +1.583459461e+02 +1.822659461e+02 +1.822659461e+02 +6.8369e-01 +1.4520e+00 -2.9378e+00 -2.8943e+00 +1.3330e+00 -1.4114e+00 +5.3925e-01 +1.7917e+00 +1.7486e+00 +7.8118e-01 -1.4846e+00 +3.3532e+00 -1.9802e-01 +2.5682e-01 -1.7986e+00 +3.0174e+00 +2.8985e+00 -4.1006e+00 -2.8610e-01 +8.7575e-01
792 +9.204926186e+01 +9.204926186e+01 +1.159692619e+02 +1.159692619e+02 +7.2276e-01 +1.8030e+00 -2.8641e+00 -2.8893e+00 +1.3409e+00 -1.6115e+00 +2.9226e-01 +2.0401e+00 +1.9721e+00 +8.3951e-01 -1.3041e+00 +3.4159e+00 -2.3589e-01 +3.4550e-02 -1.2068e+00 +2.9503e+00 +2.7319e+00 -3.8321e+00 -5.7946e-01 +1.0487e+00
934 +5.796095146e+01 +5.796095146e+01 +8.188095146e+01 +8.188095146e+01 +9.0454e-01 +1.7996e+00 -2.6911e+00 -2.8468e+00 +1.1582e+00 -1.6125e+00 +6.6646e-01 +1.9458e+00 +1.9036e+00 +9.0092e-01 -1.3555e+00 +3.3456e+00 -1.4759e-01 +2.0873e-02 -1.0642e+00 +3.0427e+00 +2.5777e+00 -3.7189e+00 -4.9753e-01 +9.6968e-01
1057 +3.786528514e+01 +3.786528514e+01 +6.178528514e+01 +6.178528514e+01 +6.9118e-01 +1.6484e+00 -2.6642e+00 -2.9476e+00 +1.2401e+00 -1.5976e+00 +7.1986e-01 +1.9696e+00 +1.8061e+00 +8.6497e-01 -1.3439e+00 +3.3982e+00 -3.8470e-02 -7.9522e-02 -1.1807e+00 +3.0367e+00 +2.5599e+00 -3.8442e+00 -3.9794e-01 +9.1402e-01
1183 +2.319528796e+01 +2.319528796e+01 +4.711528796e+01 +4.711528796e+01 +7.3316e-01 +1.6524e+00 -2.7239e+00 -2.8495e+00 +1.2946e+00 -1.5582e+00 +6.6510e-01 +1.9509e+00 +1.7601e+00 +8.7285e-01 -1.3243e+00 +3.4653e+00 -3.2220e-02 -4.2878e-02 -1.1820e+00 +3.0813e+00 +2.5470e+00 -3.7911e+00 -3.8563e-01 +9.7296e-01
1268 +1.511516007e+01 +1.511516007e+01 +3.903516007e+01 +3.903516007e+01 +7.3271e-01 +1.6906e+00 -2.7174e+00 -2.8611e+00 +1.3580e+00 -1.5542e+00 +6.9370e-01 +1.9792e+00 +1.8019e+00 +8.6999e-01 -1.3301e+00 +3.4327e+00 -3.8917e-02 -4.1520e-02 -1.1402e+00 +3.0673e+00 +2.5124e+00 -3.8061e+00 -3.9920e-01 +9.4313e-01
1339 +9.249709687e+00 +9.249709687e+00 +3.316970969e+01 +3.316970969e+01 +7.3308e-01 +1.6603e+00 -2.7132e+00 -2.8419e+00 +1.3497e+00 -1.5446e+00 +7.1980e-01 +1.9659e+00 +1.7533e+00 +8.5861e-01 -1.3085e+00 +3.4230e+00 -4.7394e-02 -2.8455e-02 -1.1543e+00 +3.0332e+00 +2.4992e+00 -3.8044e+00 -4.0781e-01 +9.3462e-01
1584 +6.305156470e+00 +6.305156470e+00 +3.022515647e+01 +3.022515647e+01 +7.2902e-01 +1.6605e+00 -2.7090e+00 -2.8502e+00 +1.3616e+00 -1.5468e+00 +7.1900e-01 +1.9752e+00 +1.7638e+00 +8.5569e-01 -1.3055e+00 +3.4245e+00 -5.3077e-02 -2.5066e-02 -1.1409e+00 +3.0345e+00 +2.5045e+00 -3.8023e+00 -4.0917e-01 +9.3216e-01
% function evaluation | noise-free fitness - Fopt (6.507500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.126452535e+03 +4.126452535e+03 +4.777202535e+03 +4.777202535e+03 +2.6585e+00 +2.9149e+00 +1.6069e-01 -5.3433e-01 -6.9597e-01 +1.9265e-01 +3.8478e+00 -3.7677e+00 +1.0182e+00 -4.2759e+00 -2.9753e-01 +2.4068e+00 +3.2317e+00 +2.2837e+00 +2.3812e+00 +3.6237e+00 -3.2379e+00 -3.7421e+00 -4.9838e+00 -3.1741e+00
2 +3.903669964e+03 +3.903669964e+03 +4.554419964e+03 +4.554419964e+03 +2.7397e+00 +3.4744e+00 +4.5753e+00 +7.4810e+00 -5.5625e+00 +4.0875e+00 -8.8718e-01 +3.6698e+00 -4.7306e+00 +1.0402e+00 +2.8358e+00 -2.1584e+00 +1.0101e+01 +6.0834e+00 -3.1647e+00 -3.4682e+00 +5.2307e+00 -3.3286e+00 -3.7359e+00 -3.4554e+00
206 +2.434995133e+03 +2.434995133e+03 +3.085745133e+03 +3.085745133e+03 -9.5748e+00 +4.5088e-01 +9.3510e-01 +1.8831e+00 -1.0674e+00 +6.4612e+00 -1.9222e-01 +2.7366e+00 -3.1361e-01 +7.9609e-01 +1.6071e+00 +9.0836e-01 -3.8812e+00 +3.9965e+00 -6.4044e+00 -5.3189e+00 -2.4763e+00 -1.5137e+00 +2.5929e-01 +3.2786e+00
281 +1.478461250e+03 +1.478461250e+03 +2.129211250e+03 +2.129211250e+03 -4.0046e+00 -1.0018e+00 -2.5183e+00 +3.1225e+00 +5.3798e-01 +1.7129e+00 -1.0865e+00 +1.1306e-02 +2.8056e+00 +2.5198e+00 +3.7929e+00 +2.2834e+00 -1.2797e+00 +4.4583e+00 -5.4326e-01 -2.1197e+00 -5.5016e-01 -1.3182e+00 -7.8298e-01 +2.8656e+00
308 +9.694161177e+02 +9.694161177e+02 +1.620166118e+03 +1.620166118e+03 -6.1093e+00 -1.5670e+00 -2.6179e+00 +5.3196e+00 +3.6628e-01 -7.0748e-01 -2.1429e+00 -2.9765e+00 +1.0097e+00 +9.8110e-01 +4.6547e+00 +1.0138e-01 +5.4616e-01 +9.5952e-01 -1.3634e+00 -1.6822e+00 -9.8147e-01 -6.2512e-01 +5.3742e-01 +3.1415e+00
366 +6.073491222e+02 +6.073491222e+02 +1.258099122e+03 +1.258099122e+03 -5.4618e+00 -4.7723e-01 -3.1237e+00 +4.3568e+00 +1.2668e-01 -2.2363e+00 -1.2262e+00 -2.7873e+00 -3.5675e-03 +1.8067e+00 +4.6646e+00 +1.8249e+00 +1.0851e+00 +1.9861e+00 -2.0026e+00 -1.8935e+00 +3.8096e-01 +5.2385e-01 +8.5665e-01 +2.3635e+00
549 +3.827338712e+02 +3.827338712e+02 +1.033483871e+03 +1.033483871e+03 -4.8601e+00 -6.2801e-01 -2.3838e+00 +4.0681e+00 -4.2282e-01 -2.3551e+00 -2.5716e+00 -3.2621e+00 +2.7888e-01 +6.6482e-01 +5.5868e+00 -7.0110e-01 +2.3225e+00 +1.8261e+00 -3.6325e+00 +1.1693e-02 +1.2120e+00 +1.1628e+00 +1.3797e+00 +4.0643e+00
718 +2.422919395e+02 +2.422919395e+02 +8.930419395e+02 +8.930419395e+02 -5.2471e+00 -2.2955e-01 -2.4478e+00 +3.9352e+00 -4.1566e-01 -2.4492e+00 -2.8363e+00 -3.1949e+00 +1.3125e-01 +4.9504e-01 +4.9541e+00 +9.7213e-02 +2.0366e+00 +1.4526e+00 -2.6415e+00 -1.3314e+00 +1.4707e+00 +1.4393e+00 +1.0094e+00 +3.4237e+00
820 +1.514569582e+02 +1.514569582e+02 +8.022069582e+02 +8.022069582e+02 -4.4483e+00 -9.0845e-02 -2.2437e+00 +4.2599e+00 +1.3695e-02 -2.4589e+00 -2.8485e+00 -3.2989e+00 +8.7856e-02 +7.3953e-01 +4.7310e+00 +4.2815e-01 +2.0561e+00 +1.2225e+00 -2.5761e+00 -1.2695e+00 +1.2654e+00 +1.4800e+00 +1.1063e+00 +3.2745e+00
1001 +9.691514520e+01 +9.691514520e+01 +7.476651452e+02 +7.476651452e+02 -4.3175e+00 -1.5470e-02 -2.3001e+00 +4.1066e+00 -1.6714e-01 -2.4982e+00 -2.8877e+00 -3.1106e+00 -9.9687e-02 +6.6714e-01 +4.7393e+00 +4.6939e-01 +2.2245e+00 +1.4411e+00 -2.8874e+00 -1.5688e+00 +9.0715e-01 +1.2600e+00 +1.1702e+00 +3.3937e+00
1183 +6.272706185e+01 +6.272706185e+01 +7.134770618e+02 +7.134770618e+02 -4.4880e+00 -1.0375e-01 -2.4258e+00 +4.1396e+00 -1.1440e-01 -2.4285e+00 -2.9025e+00 -3.1783e+00 -6.4536e-02 +6.9124e-01 +4.6302e+00 +5.5114e-01 +2.2233e+00 +1.4722e+00 -2.8173e+00 -1.4096e+00 +8.3922e-01 +1.3026e+00 +1.1542e+00 +3.4049e+00
