% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1521 +1.022827008e+02 +1.022827008e+02 +4.467270081e+01 +4.467270081e+01 +5.1052e-01 +8.3388e-01 +7.4333e-01 +3.8668e-01 +5.1476e-01 +4.5547e-01 +5.7322e-01 +3.3506e-01 +8.8989e-01 +1.6595e-01 +8.4032e-03 +5.9160e-02 +3.1939e-01 +7.8674e-01 +1.2193e-01 +5.8575e-02 +1.6008e-02 +9.8309e-01 +1.4850e-01 +5.7782e-01
1889 +9.908055481e+01 +9.908055481e+01 +4.147055481e+01 +4.147055481e+01 +7.8386e-02 +6.9449e-02 +7.5171e-01 +5.7066e-01 +5.8301e-01 +8.4975e-01 +9.5688e-01 +9.0715e-02 +9.2848e-01 +1.3954e-01 +1.5657e-01 +3.0567e-02 +2.6742e-01 +5.3710e-01 +4.0953e-02 +4.0553e-01 +2.2306e-01 +7.6128e-01 +6.6793e-01 +1.7448e-01
3424 +9.571217736e+01 +9.571217736e+01 +3.810217736e+01 +3.810217736e+01 +7.8386e-02 +6.9449e-02 +7.5171e-01 +5.7066e-01 +5.8301e-01 +8.4975e-01 +9.5688e-01 +9.0715e-02 +9.2848e-01 +1.5065e-02 +1.5657e-01 +3.0567e-02 +2.6742e-01 +5.3710e-01 +4.0953e-02 +4.0553e-01 +8.8511e-02 +8.1854e-01 +9.1383e-01 +5.4777e-01
11239 +9.477761947e+01 +9.477761947e+01 +3.716761947e+01 +3.716761947e+01 +7.4640e-02 +4.0429e-01 +7.4821e-01 +5.2628e-01 +4.9596e-01 +7.5612e-01 +9.5688e-01 +9.0715e-02 +9.2848e-01 +1.5065e-02 +1.5657e-01 +3.0567e-02 +2.6742e-01 +5.3710e-01 +3.4255e-02 +4.0553e-01 +8.8511e-02 +8.1854e-01 +9.0793e-01 +7.7527e-01
47570 +9.296182519e+01 +9.296182519e+01 +3.535182519e+01 +3.535182519e+01 +7.4640e-02 +2.0172e-01 +9.9065e-01 +5.7066e-01 +4.9239e-01 +8.4697e-01 +9.1212e-01 +9.0715e-02 +8.7624e-01 +2.9433e-01 +3.1759e-02 +6.2625e-02 +5.9843e-01 +8.1182e-01 +7.9652e-02 +1.1887e-01 +1.0350e-02 +9.2581e-01 +1.2521e-01 +5.9021e-01
60016 +9.080718185e+01 +9.080718185e+01 +3.319718185e+01 +3.319718185e+01 +1.3111e-01 +6.9838e-01 +5.2946e-01 +9.4637e-01 +4.9596e-01 +7.5612e-01 +9.5688e-01 +2.8375e-01 +9.4871e-01 +3.0352e-01 +1.5657e-01 +3.1701e-02 +7.4678e-01 +8.9446e-01 +4.2395e-03 +1.1887e-01 +1.0350e-02 +9.2581e-01 +1.2521e-01 +9.5438e-01
% function evaluation | noise-free fitness - Fopt (-2.116000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.266104723e+02 +1.266104723e+02 -8.498952768e+01 -8.498952768e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +1.161090901e+02 +1.161090901e+02 -9.549090994e+01 -9.549090994e+01 +1.7201e-01 +4.0144e-01 +2.7283e-01 +9.4155e-01 +6.9878e-01 +7.8125e-01 +9.2854e-01 +5.9189e-01 +1.3818e-01 +9.5457e-01 +6.1649e-01 +2.3430e-01 +6.1804e-01 +6.2899e-01 +6.2768e-01 +1.4026e-02 +3.5343e-01 +8.1310e-01 +2.3687e-02 +3.7398e-01
20 +1.133000112e+02 +1.133000112e+02 -9.829998885e+01 -9.829998885e+01 +8.5039e-01 +7.5535e-01 +7.3897e-01 +3.5489e-01 +9.6093e-01 +8.7251e-01 +8.9874e-01 +9.0843e-01 +1.1733e-01 +6.5188e-01 +1.9505e-03 +3.7560e-01 +8.4138e-01 +9.1848e-01 +8.3109e-02 +7.4734e-02 +1.8689e-01 +6.8415e-01 +4.3404e-01 +5.9965e-01
83 +1.119318533e+02 +1.119318533e+02 -9.966814671e+01 -9.966814671e+01 +9.0131e-01 +1.1731e-01 +8.2189e-01 +9.8396e-01 +7.0255e-01 +8.0224e-01 +4.5495e-01 +2.0340e-02 +3.1134e-01 +3.2634e-01 +1.0198e-02 +4.1623e-02 +5.7398e-02 +2.4771e-01 +4.2898e-01 +4.8518e-01 +3.0182e-01 +8.7648e-01 +5.0187e-01 +5.3758e-01
6684 +1.045115323e+02 +1.045115323e+02 -1.070884677e+02 -1.070884677e+02 +9.3943e-01 +9.8467e-02 +8.2189e-01 +9.8396e-01 +5.9938e-01 +8.0224e-01 +4.5495e-01 +2.0340e-02 +5.5584e-02 +8.5974e-01 +1.5529e-01 +4.2138e-01 +5.4164e-01 +1.9693e-01 +7.0088e-02 +1.1979e-01 +3.0651e-01 +8.1838e-01 +2.2953e-01 +9.4645e-03
27542 +1.014764509e+02 +1.014764509e+02 -1.101235491e+02 -1.101235491e+02 +9.3041e-01 +1.7739e-01 +8.5540e-01 +9.8396e-01 +5.9938e-01 +8.2829e-01 +4.5495e-01 +2.0340e-02 +5.0558e-01 +9.0325e-01 +2.0867e-02 +1.2263e-01 +4.1634e-01 +3.8489e-01 +2.0990e-01 +4.5881e-02 +3.7204e-02 +8.4872e-01 +2.3687e-02 +4.7909e-01
% function evaluation | noise-free fitness - Fopt (-1.188600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.010686803e+02 +1.010686803e+02 -1.779131968e+01 -1.779131968e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +9.510688150e+01 +9.510688150e+01 -2.375311850e+01 -2.375311850e+01 +9.6823e-01 +2.8658e-01 +6.4423e-01 +1.4598e-01 +6.6582e-01 +4.5303e-02 +8.3869e-01 +9.4332e-01 +9.9767e-01 +8.5617e-01 +9.0068e-03 +8.0215e-01 +7.5984e-01 +8.3578e-01 +5.2658e-02 +3.8003e-02 +1.0297e-01 +9.6876e-01 +3.4563e-01 +1.8969e-01
11 +8.818789689e+01 +8.818789689e+01 -3.067210311e+01 -3.067210311e+01 +7.8064e-01 +2.3736e-01 +3.7567e-01 +5.3447e-01 +1.0820e-01 +3.2011e-01 +9.6866e-01 +9.7903e-01 +9.2152e-01 +9.5189e-01 +3.0739e-03 +1.2841e-01 +8.9006e-01 +7.7075e-01 +6.4209e-02 +2.1124e-01 +8.5156e-01 +9.5653e-01 +8.0987e-01 +3.0523e-01
53 +8.694303468e+01 +8.694303468e+01 -3.191696532e+01 -3.191696532e+01 +7.6758e-01 +1.0234e-01 +7.1880e-01 +2.5424e-01 +9.6392e-03 +8.1000e-01 +6.6836e-01 +7.5152e-01 +2.3247e-01 +2.0322e-01 +3.1461e-01 +4.2148e-02 +3.3914e-01 +2.5805e-01 +4.4148e-02 +1.9453e-02 +6.3432e-01 +6.6973e-01 +9.5028e-01 +9.8672e-01
4555 +8.387905235e+01 +8.387905235e+01 -3.498094765e+01 -3.498094765e+01 +3.4295e-01 +6.1609e-02 +7.4614e-01 +1.2598e-01 +6.5811e-03 +3.8625e-01 +2.1386e-01 +7.7454e-01 +9.2232e-01 +3.8782e-01 +5.3328e-01 +1.1371e-01 +2.2800e-01 +7.7262e-01 +7.3113e-01 +5.8833e-01 +2.6855e-01 +8.1772e-01 +7.0516e-01 +6.6618e-01
9177 +8.089042744e+01 +8.089042744e+01 -3.796957256e+01 -3.796957256e+01 +7.0773e-01 +1.0794e-01 +8.3831e-01 +4.3477e-02 +7.0284e-02 +5.2046e-01 +3.7333e-01 +6.0311e-01 +9.5982e-01 +5.3892e-02 +9.6329e-02 +1.2964e-01 +1.8647e-01 +6.0380e-01 +7.8579e-01 +2.5641e-01 +9.2892e-01 +9.9845e-01 +8.6305e-01 +6.4126e-01
30325 +7.690256043e+01 +7.690256043e+01 -4.195743957e+01 -4.195743957e+01 +1.2212e-01 +2.4610e-01 +8.0339e-01 +2.7093e-01 +7.0284e-02 +5.2046e-01 +3.7333e-01 +9.5729e-01 +8.7700e-01 +2.8717e-01 +3.3957e-01 +1.8035e-02 +2.1928e-02 +8.0520e-01 +9.4802e-01 +1.0684e-01 +1.4416e-01 +7.2352e-01 +8.6305e-01 +6.4126e-01
67606 +7.509473970e+01 +7.509473970e+01 -4.376526030e+01 -4.376526030e+01 +3.9011e-01 +2.4610e-01 +6.2236e-01 +7.4097e-02 +7.0284e-02 +7.3192e-02 +3.7333e-01 +9.5729e-01 +9.3398e-01 +2.8717e-01 +3.3957e-01 +1.8035e-02 +5.2212e-04 +8.0520e-01 +9.4802e-01 +1.0684e-01 +1.4416e-01 +9.7721e-01 +9.6027e-01 +9.8748e-01
91412 +7.344578143e+01 +7.344578143e+01 -4.541421857e+01 -4.541421857e+01 +7.7994e-02 +4.7295e-01 +9.0245e-01 +4.3477e-02 +1.9299e-01 +6.2538e-01 +6.2059e-01 +9.9616e-01 +7.4443e-01 +6.1324e-02 +7.2969e-02 +1.8035e-02 +5.2212e-04 +8.0520e-01 +9.5095e-01 +1.0684e-01 +1.4416e-01 +9.9053e-01 +9.9372e-01 +1.7934e-01
