 135.7363  35.9187 2000  3  9 3.0  343.920 22 51  17.75 mainshock
 143.0328  39.6147 2000  3 10 2.5   30.000  2 15  26.07 mainshock
 142.2920  37.1215 2000  3 10 2.5    4.000 10  1   2.36 mainshock
 141.8383  37.4342 2000  3 11 2.9   32.680  5 10  21.06 mainshock
 142.5557  38.8688 2000  3 11 2.7   27.320  7  8  21.83 mainshock
 143.3267  40.2290 2000  3 11 2.9   10.570 16 26  17.04 mainshock
 135.1202  34.1330 2000  3 11 2.8   10.020 22 53   5.44 mainshock
 139.6082  34.8783 2000  3 13 3.9   30.430  6 58  42.27 mainshock
 136.4525  35.2532 2000  3 13 2.6   17.280 11 16   9.81 mainshock
 143.4798  39.3597 2000  3 13 2.7   41.000 22 58  14.42 aftershock
 140.1303  35.9332 2000  3 13 2.9   64.100 23 32   4.53 mainshock
 143.4812  39.3658 2000  3 14 2.5   32.000  4 40  29.17 mainshock
 143.4558  39.3722 2000  3 14 2.5   42.000 12 25  47.61 aftershock
 142.1608  37.7297 2000  3 14 2.5   38.950 12 48  54.59 mainshock
 136.1860  34.4110 2000  3 15 2.6   10.570  2  2  48.88 aftershock
 140.8135  36.2592 2000  3 15 3.5   46.350  7 13  42.12 mainshock
 142.3938  39.9120 2000  3 15 2.6   40.300 13  4   3.12 mainshock
 135.5522  35.2135 2000  3 15 3.2   13.330 23 33  38.06 mainshock
 143.6247  38.0687 2000  3 16 3.6   43.000  7 56  11.65 mainshock
 142.5593  38.1597 2000  3 17 2.5   40.500  0 37  16.47 mainshock
 142.1132  39.1072 2000  3 17 2.6   45.250 12 47  28.73 mainshock
 142.7443  40.1442 2000  3 17 3.2   24.160 14 17  57.18 mainshock
 139.6510  37.0437 2000  3 17 2.6    8.170 15 53  22.78 mainshock
 142.0497  37.2742 2000  3 17 2.5   22.480 22 10  50.80 mainshock
 134.8153  34.4018 2000  3 18 4.0   13.870 11  8  44.26 mainshock
 139.4090  36.1472 2000  3 18 2.7   68.730 21 59  14.13 mainshock
 138.9998  35.5257 2000  3 19 2.5   21.180 12 11  55.65 mainshock
 141.0175  36.4393 2000  3 19 2.5   45.660 23 17  25.00 mainshock
 142.5702  40.9558 2000  3 19 3.1   19.410 23 39  22.56 mainshock
 142.1223  38.6733 2000  3 20 2.6   22.460  6 32  38.71 mainshock
 143.7293  37.9950 2000  3 20 3.0   44.000 18 52  23.49 mainshock
 140.7128  35.6900 2000  3 21 2.5   48.130 14 52  23.67 mainshock
 142.6888  40.6925 2000  3 21 3.7   23.840 17 54  55.20 mainshock
 142.8688  38.5937 2000  3 22 2.5   21.000  3 15  40.14 mainshock
 139.8137  37.2552 2000  3 23 2.5   10.450  4 14  33.30 mainshock
 142.2858  37.8177 2000  3 24 2.7   39.940 11 16  24.52 aftershock
 142.1617  37.2237 2000  3 25 3.4   31.640  3 13  10.75 aftershock
 142.6115  40.1333 2000  3 25 3.2   30.560  4 16  15.48 mainshock
 142.1460  37.2207 2000  3 25 3.0   21.580  5  9   8.36 aftershock
 142.4098  40.9395 2000  3 25 2.7   36.870  7 23  14.19 mainshock
 142.2855  37.8737 2000  3 25 3.3   34.550 13 39  37.66 mainshock
 143.7005  39.7455 2000  3 26 2.9   50.000  5 15  57.62 mainshock
 136.1852  34.4123 2000  3 26 2.8   10.350  7 33  30.16 mainshock
 135.6697  35.9470 2000  3 26 2.5   12.860 15 49  55.29 mainshock
 142.0965  38.8515 2000  3 27 3.5   38.980  7  3  13.40 mainshock
 142.4413  37.1403 2000  3 27 3.0   18.000 18 16  45.96 mainshock
 140.4533  35.4398 2000  3 27 2.8   57.800 20 13  50.63 mainshock
 142.6755  37.9715 2000  3 28 3.2   26.120  0 34   6.43 aftershock
 139.0568  35.9867 2000  3 28 2.7  130.540  1 35  50.75 mainshock
 140.1175  35.8062 2000  3 29 3.3   66.670 22 47   1.99 mainshock
 143.7415  39.0585 2000  3 30 2.6   36.000  2 46  26.24 mainshock
 142.4662  40.1058 2000  3 30 2.7   36.750  8 57  49.71 aftershock
 135.3815  34.7508 2000  3 30 3.0   12.380 23 29  52.99 mainshock
 135.3807  34.7508 2000  3 31 2.5   12.460  0  7  54.16 aftershock
 142.2930  37.7158 2000  3 31 2.9   35.950  2  3  21.48 mainshock
 142.1167  39.6867 2000  3 31 2.6   48.360  7 52  14.91 mainshock
 140.9970  36.3717 2000  3 31 4.3   44.640 23 31   5.96 aftershock
 142.1735  37.2515 2000  4  1 2.8   25.000 14  6  24.23 aftershock
 142.1892  37.2182 2000  4  1 3.3   24.740 21 58  46.37 aftershock
 143.8382  39.4323 2000  4  1 2.6   47.000 22  5  45.23 mainshock
 142.1290  37.2545 2000  4  1 2.6   24.030 23 14   2.59 mainshock
 142.3527  38.9695 2000  4  2 3.2   55.860  5 14  43.24 mainshock
 143.8210  39.2272 2000  4  2 4.1   51.000  6  3  25.87 mainshock
 140.9873  35.7527 2000  4  2 3.0   34.820 11 35   3.54 mainshock
 140.9850  36.3600 2000  4  2 3.7   46.450 12 34  56.68 aftershock
 139.4290  34.9013 2000  4  3 2.5  152.540 15  1  25.62 mainshock
 140.4692  36.4563 2000  4  4 2.9   56.240  0 21  31.45 mainshock
 142.4443  37.8200 2000  4  4 3.2   35.850  6 44  28.64 mainshock
 142.1442  37.8248 2000  4  4 2.5   32.810  9 54  43.43 mainshock
 143.7662  39.1708 2000  4  4 2.5   46.000 23  8  58.73 aftershock
 141.9872  37.1812 2000  4  5 3.0   29.920 15 18  10.63 aftershock
 141.9392  37.2632 2000  4  5 2.5   21.350 15 26  39.58 aftershock
 141.9560  37.2435 2000  4  5 2.5   22.110 15 42  24.94 aftershock
 142.5702  38.8668 2000  4  5 2.7   24.970 22 44  44.90 mainshock
 142.7213  38.0003 2000  4  6 3.1   23.990  1 45  22.41 mainshock
 140.1888  34.8210 2000  4  6 2.6   80.750  5 19  25.26 mainshock
 142.2213  38.7458 2000  4  6 2.5   22.390  7 44   9.53 mainshock
 142.0823  38.1493 2000  4  6 2.7   43.620  8 28  28.19 mainshock
 140.9723  36.3697 2000  4  6 4.3   46.510 10 14  16.99 mainshock
 142.0982  39.6312 2000  4  7 2.6   49.640  2 46   9.09 aftershock
 142.4653  38.2915 2000  4  7 3.2   37.250 19 15  12.36 mainshock
 136.4693  34.7888 2000  4  8 2.8   11.510 14 57   6.49 mainshock
 143.4042  38.5463 2000  4  8 3.5   29.000 22 26   9.72 mainshock
 143.3570  38.5432 2000  4  9 3.0   24.000  1  2  34.82 aftershock
 142.2752  37.6380 2000  4  9 2.6   30.570 14 45  52.59 mainshock
 142.4140  40.1098 2000  4  9 2.8   36.410 19 55  24.19 aftershock
 140.6727  36.5988 2000  4  9 2.8   90.560 22  9  15.49 mainshock
 140.0600  36.1902 2000  4 10 4.8   54.620  6 30  38.83 aftershock
 142.2160  37.1677 2000  4 10 3.5   29.000 17 42  55.26 aftershock
 143.3462  38.5633 2000  4 11 3.3   20.000  2 27  47.62 aftershock
 143.5867  39.7462 2000  4 11 2.5   28.000  5 16  51.49 mainshock
 140.6817  36.4163 2000  4 11 3.9   58.320 12  9  57.86 aftershock
 142.1047  37.1893 2000  4 11 2.6   43.000 13 55  35.00 aftershock
 142.0347  37.3222 2000  4 11 2.6    0.000 16 13  38.01 mainshock
 142.0760  37.2140 2000  4 11 2.7    2.040 23 35  53.77 aftershock
 140.6745  35.6577 2000  4 12 4.3   52.060  3  5   9.56 mainshock
 140.6718  35.6528 2000  4 12 4.0   51.670  4 36  35.46 aftershock
 142.1645  37.2272 2000  4 12 2.8   26.000  5 46   6.09 aftershock
 135.6680  34.9863 2000  4 12 3.1   16.280 20 18   3.44 mainshock
 140.5815  36.4792 2000  4 13 2.6   90.150  1 42  55.83 mainshock
 140.8282  36.2825 2000  4 13 2.6   47.200  5 51  43.94 mainshock
 142.4295  40.1223 2000  4 13 4.9   37.440  6 51  32.99 aftershock
 141.8797  37.7032 2000  4 13 3.7   40.490  6 51  33.87 mainshock
 142.4308  40.1037 2000  4 13 3.7   36.720  8 31   1.15 aftershock
 142.4260  40.1242 2000  4 13 2.5   37.000 23 38  26.74 mainshock
 143.2003  38.6727 2000  4 14 2.7   16.000  3 30   1.72 mainshock
 142.2865  40.3857 2000  4 14 3.1   41.000  6 56   5.42 mainshock
 142.1643  38.4642 2000  4 14 2.8   32.190 10 45  46.70 mainshock
 140.0768  35.6485 2000  4 14 2.7   74.880 19  9   9.79 mainshock
 141.0012  36.3252 2000  4 14 2.5   46.340 22 10  40.18 aftershock
 139.9842  36.2190 2000  4 15 3.9   54.060  5 26  47.68 mainshock
 140.9763  36.3775 2000  4 15 2.6   46.380  6 16  31.29 aftershock
 143.4600  38.5483 2000  4 15 4.6   32.000  6 39  34.73 aftershock
 142.3163  39.6933 2000  4 15 2.5   26.740  6 50  18.70 mainshock
 143.3862  38.5588 2000  4 15 2.6   24.000  7 32   0.10 aftershock
 139.7092  35.2493 2000  4 15 2.8   86.450  8 24  55.45 mainshock
 142.2407  37.4767 2000  4 16 2.7   19.220 14 36  17.40 aftershock
 143.4062  40.8652 2000  4 16 2.9   59.000 23 33   2.97 mainshock
 142.2142  37.8258 2000  4 17 2.5   38.790  7 50   0.32 mainshock
 140.8688  36.2383 2000  4 17 2.9   46.380 11 56  54.76 aftershock
 142.1242  37.2332 2000  4 18 2.6   13.000 11 40  16.49 aftershock
 139.3315  36.0200 2000  4 18 2.6   21.560 14 14   8.48 aftershock
 139.3278  36.0218 2000  4 18 2.9   21.230 15 57  17.58 mainshock
 135.6318  34.2285 2000  4 18 2.8   62.010 17 36  51.57 mainshock
 139.9158  40.3833 2000  4 19 2.6  176.520  3 22  24.30 mainshock
 135.1395  35.7922 2000  4 19 3.0   14.980 16 11   1.35 aftershock
 135.1395  35.7922 2000  4 19 2.9   14.920 16 11  55.86 mainshock
 139.7347  35.8083 2000  4 19 2.5   76.810 17 18  31.40 mainshock
 142.0833  37.7258 2000  4 20 2.5   25.700 17 49  26.83 mainshock
 140.4592  35.3802 2000  4 21 3.0   26.810 19 12  11.55 mainshock
 135.7273  35.7242 2000  4 21 5.4  351.170 20  6  17.02 mainshock
 142.3715  40.1625 2000  4 22 3.0   71.590 15 58  30.02 aftershock
 139.3378  37.0438 2000  4 23 3.5    6.100  0 19  10.21 mainshock
 136.3280  35.7645 2000  4 23 3.1   11.660  1 37   6.37 mainshock
 142.2712  37.5208 2000  4 23 3.0   20.510  8 53  11.03 mainshock
 139.1818  35.8852 2000  4 23 3.3  150.730 13 57  14.15 mainshock
 136.3267  35.7637 2000  4 23 2.7   10.880 15 42  30.19 aftershock
 141.9557  39.8250 2000  4 24 3.0   56.300  1 35   2.03 mainshock
 143.6290  40.4935 2000  4 24 2.6    0.000 18 55  51.03 mainshock
 135.1282  34.1892 2000  4 25 3.5    8.790 10 32   0.26 mainshock
 142.4497  40.1117 2000  4 25 2.6   36.130 13  9  20.75 aftershock
 143.3653  40.2410 2000  4 26 5.0   25.480  0 28  12.77 aftershock
 143.3283  40.2407 2000  4 26 2.9   11.400  2 17  25.91 aftershock
 142.9585  39.0925 2000  4 26 2.5   10.440  8  9  44.83 mainshock
 142.1910  37.5235 2000  4 26 2.5   14.230  9 42  31.12 aftershock
 135.6810  35.0722 2000  4 26 2.5   11.180  9 45  54.64 mainshock
 143.3713  38.3465 2000  4 26 2.6   42.000 14 33  13.34 mainshock
 136.0778  34.9192 2000  4 26 2.5   10.870 16 26  29.60 mainshock
