(-1766.7318284258483,)
(-1731.6734230018478,)
(-1728.4897178168292,)
(-1726.1076094015275,)
(-1742.4907818443958,)
(-1737.3751279596145,)
(-1743.2874040635074,)
(-1741.6130912236995,)
(-1726.1076094015275,)
(-1682.629199488728,)
(-1678.345477650174,)
(-1687.7593737576235,)
(-1678.4026935943011,)
(-1691.7953575369613,)
(-1684.0444300155414,)
(-1688.161449088919,)
(-1682.5891840886532,)
(-1699.1207401152699,)
(-1696.4852734490585,)
(-1694.1605971450942,)
(-1678.345477650174,)
(-1694.5147345251878,)
(-1685.2305586732032,)
(-1695.505366174602,)
(-1699.0666966359793,)
(-1701.2869722583798,)
(-1676.7344451772253,)
(-1696.8194475615715,)
(-1689.8595601621132,)
(-1684.6495887022886,)
(-1686.7249385578396,)
(-1676.7344451772253,)
(-1692.5131335576116,)
(-1687.1829388737385,)
(-1687.7099762643913,)
(-1671.9915705424166,)
(-1688.044937761644,)
(-1676.832391115432,)
(-1702.1393238890844,)
(-1683.5123048777884,)
(-1682.6736337701554,)
(-1678.0823841730596,)
(-1698.8865977645335,)
(-1681.4173956825293,)
(-1671.9915705424166,)
(-1702.6888046042877,)
(-1683.3294033091022,)
(-1685.8199497743858,)
(-1702.2396127945135,)
(-1676.8439094870903,)
(-1686.286338559087,)
(-1684.315724336928,)
(-1685.3777542615512,)
(-1683.9727711597568,)
(-1687.6754053647944,)
(-1686.10542489907,)
(-1676.8439094870903,)
(-1695.5701475338924,)
(-1698.138993007085,)
(-1700.2797473995238,)
(-1696.8758250530761,)
(-1688.7874158692605,)
(-1699.1442876665894,)
(-1694.505738676238,)
(-1686.411105847258,)
(-1707.9968906978297,)
(-1680.5747666860427,)
(-1698.9869958268828,)
(-1680.5747666860427,)
(-1686.6914601417616,)
(-1698.5210174759432,)
(-1691.7660862161422,)
(-1699.5217612818153,)
(-1685.1994312541844,)
(-1677.1341397966007,)
(-1691.9376459282053,)
(-1693.3611726387007,)
(-1686.8875119160903,)
(-1682.7741579495728,)
(-1677.1341397966007,)
(-1681.495165496618,)
(-1686.0789129540713,)
(-1701.7053827020377,)
(-1679.663885039508,)
(-1697.9160167583211,)
(-1676.869882427787,)
(-1695.6463487319618,)
(-1691.2541655918671,)
(-1690.2575046921645,)
(-1680.2969306529826,)
(-1704.6591878958852,)
(-1678.9429299652834,)
(-1676.869882427787,)
(-1694.8540705216353,)
(-1688.0157186090812,)
(-1688.5950749263882,)
(-1686.2975602248464,)
(-1691.1586722683194,)
(-1679.675516583705,)
(-1696.564069281012,)
(-1679.9532199591297,)
(-1695.5856499466915,)
(-1687.724343777899,)
(-1697.0354157148809,)
(-1679.675516583705,)
(-1684.2545631477085,)
(-1677.9302989816747,)
(-1693.6816792840418,)
(-1679.8234482130326,)
(-1682.357204360489,)
(-1693.5442639307496,)
(-1678.8748398570904,)
(-1691.0848424864325,)
(-1682.6957080295397,)
(-1689.9697571670558,)
(-1685.3981562049532,)
(-1677.9302989816747,)
(-1683.3487193150881,)
(-1685.0195992660174,)
(-1688.3985702912742,)
(-1690.5308153017027,)
(-1699.0388644543268,)
(-1689.0923565493795,)
(-1705.2274599777847,)
(-1690.9817137437226,)
(-1689.5641144372112,)
(-1693.0246034694271,)
(-1677.967453843271,)
(-1687.062012554657,)
(-1684.3504761548686,)
(-1679.205868554231,)
(-1706.2270691493081,)
(-1685.0632179655447,)
(-1687.5993369280307,)
(-1691.252648720463,)
(-1674.993816579676,)
(-1692.8795636637533,)
(-1681.73856274631,)
(-1688.1718490699925,)
(-1683.9541785087185,)
(-1674.993816579676,)
(-1703.85948319249,)
(-1683.8068444210978,)
(-1703.9720381818079,)
(-1690.3935661677033,)
(-1682.7290677843066,)
(-1681.2186044137877,)
(-1698.3215056076879,)
(-1698.2179438517098,)
(-1691.6049078736457,)
(-1683.9514882807443,)
(-1702.598092959371,)
(-1681.2186044137877,)
(-1684.238609242564,)
(-1687.2716914360126,)
(-1684.5435119806193,)
(-1689.4196546928108,)
(-1690.0738214920973,)
(-1691.1526352027395,)
(-1686.1739264161513,)
(-1680.1658265803517,)
(-1680.1706205690673,)
(-1693.7064340925924,)
(-1703.12284990836,)
(-1676.493423268005,)
(-1681.4881275147745,)
(-1698.1269901540109,)
(-1692.658742102255,)
(-1680.720872370036,)
(-1695.0611632465186,)
(-1689.2570437255026,)
(-1689.4063805268586,)
(-1686.99724313562,)
(-1677.4667572973583,)
(-1683.3317988011133,)
(-1696.9062069088143,)
(-1677.4667572973583,)
(-1696.532677181745,)
(-1686.2045460890693,)
(-1686.489980374863,)
(-1684.2032417118016,)
(-1685.1507037307629,)
(-1689.6430471137282,)
(-1685.530039263625,)
(-1678.9149978846544,)
(-1695.4212800038003,)
(-1678.445258809501,)
(-1695.4663664688821,)
(-1678.445258809501,)
(-1679.4940302927625,)
(-1686.1443047548114,)
(-1695.3492846972572,)
(-1687.6431287534167,)
(-1684.7850540552183,)
(-1687.1953313240674,)
(-1703.1085741095344,)
(-1685.6115402190508,)
(-1680.1566384898852,)
(-1698.1968845020872,)
(-1688.718750188698,)
(-1679.4940302927625,)
(-1708.5521421957324,)
(-1697.9248519387445,)
(-1703.0890420139287,)
(-1678.255439434945,)
(-1690.2268695592252,)
(-1685.3526349453962,)
(-1692.9891459355058,)
(-1678.13486550374,)
(-1690.864322160646,)
(-1688.6177412325012,)
(-1681.356399365853,)
(-1678.13486550374,)
(-1677.2531076621983,)
(-1691.2751519681221,)
(-1694.6680652690316,)
(-1685.4541143734978,)
(-1690.7017100861851,)
(-1683.5916960339675,)
(-1692.9337152002818,)
(-1681.6572977096112,)
(-1697.7568967822594,)
(-1687.6907714773147,)
(-1696.3500896918938,)
(-1677.2531076621983,)
(-1677.1798132291824,)
(-1699.6052312908691,)
(-1691.8946162159064,)
(-1673.4716325630523,)
(-1701.422572096808,)
(-1675.0695875928227,)
(-1700.675694866365,)
(-1681.5883171415478,)
(-1687.2171910429115,)
(-1691.333967165001,)
(-1682.037030885865,)
(-1673.4716325630523,)
(-1692.1404648233856,)
(-1687.9625269140486,)
(-1688.232668392611,)
(-1698.6143132275558,)
(-1678.5660077433258,)
(-1670.3960501928216,)
(-1700.3665676705873,)
(-1695.0098917581963,)
(-1677.8593396003307,)
(-1689.4560488732739,)
(-1682.729540252472,)
(-1670.3960501928216,)
(-1678.433763029748,)
(-1684.1848011826428,)
(-1695.1322288448166,)
(-1688.0085816531437,)
(-1686.0248081074508,)
(-1675.0230394882449,)
(-1690.751018680035,)
(-1686.8813902709062,)
(-1675.0230394882449,)
(-1692.1502132315131,)
(-1697.5087450670223,)
(-1682.3653218352567,)
(-1698.5082396381722,)
(-1683.4472899522493,)
(-1695.1653645755875,)
(-1692.5289977195505,)
(-1700.3997838331936,)
(-1685.3646331708092,)
(-1694.5472886103303,)
(-1682.9768974553574,)
(-1681.0462385621279,)
(-1683.7716949519763,)
(-1703.4914165345285,)
(-1681.0462385621279,)
(-1697.1214958434668,)
(-1681.790505631937,)
(-1689.46363391932,)
(-1707.3517106373813,)
(-1691.2437443521007,)
(-1690.3420987577524,)
(-1679.7318485291935,)
(-1702.0087348466445,)
(-1683.7900941569806,)
(-1691.0616863143364,)
(-1692.143993504569,)
(-1679.7318485291935,)
(-1686.4807163434223,)
(-1683.8995861314968,)
(-1686.904786011394,)
(-1707.0745391280925,)
(-1693.5341498806206,)
(-1690.063278664642,)
(-1685.221966528621,)
(-1679.4921933768999,)
(-1684.7702957132342,)
(-1686.23400215378,)
(-1696.653918817191,)
(-1679.4921933768999,)
(-1689.0297440224178,)
(-1687.9646525745325,)
(-1682.8124041311705,)
(-1699.6604337312167,)
(-1699.0528656159236,)
(-1689.6848363260785,)
(-1675.0396319721629,)
(-1685.8361165228268,)
(-1694.3552698607118,)
(-1685.2219656672412,)
(-1698.2476984771965,)
(-1675.0396319721629,)
(-1691.118004956827,)
(-1686.4163008326614,)
(-1692.5549287871097,)
(-1688.8195256761574,)
(-1697.239647405174,)
(-1686.6433710367974,)
(-1688.6711574770175,)
(-1686.4163008326614,)
(-1693.6713985525464,)
(-1698.6067345729534,)
(-1686.5785336680906,)
(-1693.5565829177517,)
(-1691.7729565931784,)
(-1692.847894956784,)
(-1685.9352084405148,)
(-1700.4180843469765,)
(-1683.8759143641691,)
(-1683.1763364471228,)
(-1694.091614259778,)
(-1685.0618962244682,)
(-1679.2808885620468,)
(-1701.73998482992,)
(-1688.9857780108132,)
(-1679.2808885620468,)
(-1685.9078158062468,)
(-1676.3594094342668,)
(-1671.1202500081363,)
(-1678.7279905839714,)
(-1693.676768037911,)
(-1673.9862571502188,)
(-1687.2662787651577,)
(-1671.1202500081363,)
(-1689.6238536794704,)
(-1697.982224871287,)
(-1682.482551564542,)
(-1686.3098588851255,)
(-1687.7166628729442,)
(-1683.6556604583693,)
(-1700.5071570822197,)
(-1688.3685838100537,)
(-1701.0729732484588,)
(-1682.091170783399,)
(-1692.1686977266718,)
(-1697.0462828756301,)
(-1680.5235850486958,)
(-1681.947520002534,)
(-1683.16436454874,)
(-1680.5235850486958,)
(-1697.0447775206328,)
(-1679.5922884827876,)
(-1684.7409930519352,)
(-1695.2571727855332,)
(-1680.862090695206,)
(-1687.2775214567841,)
(-1703.1342323472704,)
(-1689.8104364651633,)
(-1691.8815342616274,)
(-1682.605429848183,)
(-1679.5922884827876,)
(-1690.822581265925,)
(-1702.2732242315599,)
(-1700.142559189345,)
(-1694.6925764987975,)
(-1719.336555463642,)
(-1693.5313787587359,)
(-1696.9308034859291,)
(-1694.7937480906346,)
(-1694.7580824208883,)
(-1706.5478301575151,)
(-1701.7500142125602,)
(-1691.0703433210197,)
(-1699.7225236094837,)
(-1695.3199651147297,)
(-1697.051106160695,)
(-1706.9936366940992,)
(-1700.2870948747202,)
(-1700.0130400384894,)
(-1699.631285125477,)
(-1698.656560508334,)
(-1688.8007258943132,)
(-1697.2195097515819,)
(-1692.5235850486952,)
(-1701.2704956128998,)
(-1688.8007258943132,)
(-1706.120973363084,)
(-1694.8357819481062,)
(-1691.9657771929305,)
(-1706.0636868450945,)
(-1690.7145566786392,)
(-1691.058926646692,)
(-1702.3466466173027,)
(-1709.4383658476504,)
(-1703.102340322831,)
(-1690.7145566786392,)
(-1697.1521450956056,)
(-1715.3767959105312,)
(-1694.1579714582579,)
(-1698.9083046879693,)
(-1696.7741366104199,)
(-1683.6441030736491,)
(-1694.6634661086623,)
(-1692.6225288401367,)
(-1702.9672825479283,)
(-1715.895381567105,)
(-1711.7834219810138,)
(-1699.1023952879857,)
(-1683.6441030736491,)
(-1698.8868689929795,)
(-1689.406731571948,)
(-1705.2313601427365,)
(-1705.5580668264029,)
(-1700.9400935094648,)
(-1701.5810304673578,)
(-1702.5047197263875,)
(-1700.9308708021786,)
(-1704.7996679646458,)
(-1704.5234041303502,)
(-1681.6436772362383,)
(-1681.6436772362383,)
(-1705.255402059749,)
(-1695.1173586885864,)
(-1705.7125848526762,)
(-1693.322601087644,)
(-1688.221160137159,)
(-1711.03260402657,)
(-1680.9656016491213,)
(-1696.8232074353652,)
(-1717.7465953678416,)
(-1701.9588021470067,)
(-1698.314334909438,)
(-1680.9656016491213,)
(-1707.5535806453213,)
(-1700.9488857938557,)
(-1692.8840513839807,)
(-1690.9375292346822,)
(-1687.8540881606027,)
(-1694.5486115245278,)
(-1690.8877394651902,)
(-1712.1957898037301,)
(-1692.3872668625231,)
(-1706.2350227572629,)
(-1685.7940844396612,)
(-1685.7940844396612,)
(-1707.374585866698,)
(-1702.103808696349,)
(-1703.4221104651194,)
(-1705.1107234186618,)
(-1698.4837012143782,)
(-1708.080676334873,)
(-1685.531197840391,)
(-1685.531197840391,)
(-1710.0621587825024,)
(-1702.979192493841,)
(-1694.0598268144358,)
(-1702.718160802908,)
(-1706.6832521124684,)
(-1695.4600171514855,)
(-1697.5404442328638,)
(-1694.976552278083,)
(-1696.5036592239235,)
(-1691.8623193298743,)
(-1694.5592081792447,)
(-1713.8059856170444,)
(-1699.997848683526,)
(-1692.3743427088896,)
(-1691.8623193298743,)
(-1707.102731151307,)
(-1700.0524336357137,)
(-1694.5913278758985,)
(-1708.1958714434181,)
(-1692.2889067581577,)
(-1690.9659822762096,)
(-1701.3369742998664,)
(-1703.983790946241,)
(-1693.197415114718,)
(-1701.2456788518787,)
(-1690.9659822762096,)
(-1722.481418794482,)
(-1694.7608707684929,)
(-1702.816592241344,)
(-1694.410126156509,)
(-1690.9882086663006,)
(-1693.2156780782134,)
(-1689.136051038534,)
(-1690.447277266219,)
(-1702.7309030054269,)
(-1690.2980336419314,)
(-1701.3522348766503,)
(-1689.2505015721845,)
(-1689.136051038534,)
(-1701.7759371410398,)
(-1715.7786964480322,)
(-1692.091652576081,)
(-1694.842153158063,)
(-1702.1439655321058,)
(-1710.7659254693,)
(-1696.6754857966323,)
(-1699.770633843893,)
(-1702.8607833606402,)
(-1687.855841742035,)
(-1708.36463317081,)
(-1688.097674423109,)
(-1711.5470877639568,)
(-1710.00190881536,)
(-1714.9520807295648,)
(-1723.4714199387317,)
(-1693.8548480848463,)
(-1691.6357175820647,)
(-1708.4655114620289,)
(-1706.4629992926132,)
(-1698.3007850765982,)
(-1696.2462607882778,)
(-1700.4422172960715,)
(-1691.6357175820647,)
(-1691.7949710110956,)
(-1698.8322627016373,)
(-1705.4165545654394,)
(-1693.7068094557126,)
(-1694.2718697186726,)
(-1705.8258342051547,)
(-1699.2555729036706,)
(-1699.5098069209782,)
(-1699.4141348239345,)
(-1709.4483245880451,)
(-1709.4783176652675,)
(-1691.7949710110956,)
(-1712.6641458160468,)
(-1701.5245240124893,)
(-1699.3226359523314,)
(-1708.8525865304534,)
(-1690.7818826886673,)
(-1714.146133459769,)
(-1696.496361319731,)
(-1705.9147916747086,)
(-1693.1992503358395,)
(-1708.9681020714852,)
(-1696.9035441957735,)
(-1684.8053602450668,)
(-1689.2632267004938,)
(-1698.8397275040354,)
(-1699.5870750581034,)
(-1701.5518839480224,)
(-1698.5046239728333,)
(-1707.0134599033631,)
(-1692.3504981593385,)
(-1696.3917252478686,)
(-1692.5128696978065,)
(-1699.7840716673402,)
(-1709.2528015364396,)
(-1689.2632267004938,)
(-1706.3983021143642,)
(-1706.2022598267706,)
(-1719.8170576451623,)
(-1701.28796123439,)
(-1711.1229856194568,)
(-1706.4118526929822,)
(-1690.5043802616196,)
(-1680.0954565847976,)
(-1695.0505364621229,)
(-1718.314094132395,)
(-1705.6586296754926,)
(-1680.0954565847976,)
(-1695.595763713949,)
(-1695.8928253082877,)
(-1699.4115618297217,)
(-1698.1332299639218,)
(-1691.7699027111457,)
(-1694.908421018158,)
(-1691.2958511600586,)
(-1697.8238447402239,)
(-1684.8986661338054,)
(-1701.1757179261951,)
(-1694.2750583881807,)
(-1684.8986661338054,)
